County_ID,County_Name,Dist_ID,District_Name,School_ID,School_Name,PRGCODE,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,Row_Total,Free_Lunch,Reduced_Price_Lunch,English_Learners,Migrant
17,HUDSON,0220,BAYONNE,999,Total,12,143,143,22,27,103,97,24,15,0,0,1,0,0,1,576,,,,
17,HUDSON,0220,BAYONNE,999,Total,UG,134,50,50,24,144,60,10,6,0,0,1,0,1,0,480,,,,
17,HUDSON,0220,BAYONNE,999,Total,55,2307,2099,457,437,1569,1560,354,341,1,7,10,5,45,50,9242,4575,798,299,0
17,HUDSON,1200,EAST NEWARK,050,East Newark Public E.S.,KF,1,1,0,1,9,10,0,0,0,0,0,0,0,0,22,,,,
17,HUDSON,1200,EAST NEWARK,050,East Newark Public E.S.,01,1,1,0,0,17,15,2,0,0,0,0,0,0,0,36,,,,
17,HUDSON,1200,EAST NEWARK,050,East Newark Public E.S.,02,2,2,1,1,6,12,0,0,0,0,0,0,0,0,24,,,,
17,HUDSON,1200,EAST NEWARK,050,East Newark Public E.S.,03,0,1,0,0,14,10,0,0,0,0,0,0,0,0,25,,,,
17,HUDSON,1200,EAST NEWARK,050,East Newark Public E.S.,04,1,0,0,0,5,9,0,0,0,0,0,0,0,0,15,,,,
17,HUDSON,1200,EAST NEWARK,050,East Newark Public E.S.,05,0,1,0,0,9,9,0,0,0,0,0,0,0,0,19,,,,
17,HUDSON,1200,EAST NEWARK,050,East Newark Public E.S.,06,2,2,0,0,11,17,0,0,0,0,0,0,0,0,32,,,,
17,HUDSON,1200,EAST NEWARK,050,East Newark Public E.S.,07,1,0,1,1,12,6,0,0,0,0,0,0,0,0,21,,,,
17,HUDSON,1200,EAST NEWARK,050,East Newark Public E.S.,08,3,2,0,0,13,10,0,0,0,0,0,0,0,0,28,,,,
17,HUDSON,1200,EAST NEWARK,050,East Newark Public E.S.,UG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
17,HUDSON,1200,EAST NEWARK,050,East Newark Public E.S.,55,11,10,2,3,97,98,2,0,0,0,0,0,0,0,223,172,20,28,0
17,HUDSON,1200,EAST NEWARK,999,Total,KF,1,1,0,1,9,10,0,0,0,0,0,0,0,0,22,,,,
17,HUDSON,1200,EAST NEWARK,999,Total,01,1,1,0,0,17,15,2,0,0,0,0,0,0,0,36,,,,
17,HUDSON,1200,EAST NEWARK,999,Total,02,2,2,1,1,6,12,0,0,0,0,0,0,0,0,24,,,,
17,HUDSON,1200,EAST NEWARK,999,Total,03,0,1,0,0,14,10,0,0,0,0,0,0,0,0,25,,,,
17,HUDSON,1200,EAST NEWARK,999,Total,04,1,0,0,0,5,9,0,0,0,0,0,0,0,0,15,,,,
17,HUDSON,1200,EAST NEWARK,999,Total,05,0,1,0,0,9,9,0,0,0,0,0,0,0,0,19,,,,
17,HUDSON,1200,EAST NEWARK,999,Total,06,2,2,0,0,11,17,0,0,0,0,0,0,0,0,32,,,,
17,HUDSON,1200,EAST NEWARK,999,Total,07,1,0,1,1,12,6,0,0,0,0,0,0,0,0,21,,,,
17,HUDSON,1200,EAST NEWARK,999,Total,08,3,2,0,0,13,10,0,0,0,0,0,0,0,0,28,,,,
17,HUDSON,1200,EAST NEWARK,999,Total,UG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
17,HUDSON,1200,EAST NEWARK,999,Total,55,11,10,2,3,97,98,2,0,0,0,0,0,0,0,223,172,20,28,0
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,PH,1,1,2,1,12,22,0,0,1,0,0,0,0,0,40,,,,
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,KF,9,9,1,1,48,40,0,0,0,2,0,0,2,0,112,,,,
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,01,5,5,0,0,48,49,2,0,0,0,0,0,0,0,109,,,,
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,02,6,5,0,1,55,51,3,3,0,0,0,0,0,0,124,,,,
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,03,4,2,0,1,44,39,0,4,0,0,0,0,1,0,95,,,,
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,04,7,3,1,0,37,31,3,4,0,0,0,0,0,0,86,,,,
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,05,2,0,1,2,45,50,1,3,0,1,0,0,0,0,105,,,,
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,06,3,3,0,2,38,44,5,3,0,0,0,0,0,0,98,,,,
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,07,5,5,1,1,47,46,6,2,0,0,0,0,0,0,113,,,,
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,08,3,3,1,1,38,39,2,5,0,0,0,0,0,0,92,,,,
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,UG,5,1,0,0,31,11,1,0,0,0,0,0,0,0,49,,,,
17,HUDSON,1850,GUTTENBERG,050,Anna L. Klein E.S.,55,50,37,7,10,443,422,23,24,1,3,0,0,3,0,1023,692,81,149,0
17,HUDSON,1850,GUTTENBERG,999,Total,PH,1,1,2,1,12,22,0,0,1,0,0,0,0,0,40,,,,
17,HUDSON,1850,GUTTENBERG,999,Total,KF,9,9,1,1,48,40,0,0,0,2,0,0,2,0,112,,,,
17,HUDSON,1850,GUTTENBERG,999,Total,01,5,5,0,0,48,49,2,0,0,0,0,0,0,0,109,,,,
17,HUDSON,1850,GUTTENBERG,999,Total,02,6,5,0,1,55,51,3,3,0,0,0,0,0,0,124,,,,
17,HUDSON,1850,GUTTENBERG,999,Total,03,4,2,0,1,44,39,0,4,0,0,0,0,1,0,95,,,,
17,HUDSON,1850,GUTTENBERG,999,Total,04,7,3,1,0,37,31,3,4,0,0,0,0,0,0,86,,,,
17,HUDSON,1850,GUTTENBERG,999,Total,05,2,0,1,2,45,50,1,3,0,1,0,0,0,0,105,,,,
17,HUDSON,1850,GUTTENBERG,999,Total,06,3,3,0,2,38,44,5,3,0,0,0,0,0,0,98,,,,
17,HUDSON,1850,GUTTENBERG,999,Total,07,5,5,1,1,47,46,6,2,0,0,0,0,0,0,113,,,,
17,HUDSON,1850,GUTTENBERG,999,Total,08,3,3,1,1,38,39,2,5,0,0,0,0,0,0,92,,,,
17,HUDSON,1850,GUTTENBERG,999,Total,UG,5,1,0,0,31,11,1,0,0,0,0,0,0,0,49,,,,
17,HUDSON,1850,GUTTENBERG,999,Total,55,50,37,7,10,443,422,23,24,1,3,0,0,3,0,1023,692,81,149,0
17,HUDSON,2060,HARRISON,050,Harrison H.S.,09,18,10,3,1,52,42,4,3,0,0,0,0,0,0,133,,,,
17,HUDSON,2060,HARRISON,050,Harrison H.S.,10,29,24,0,1,50,54,2,4,0,0,0,0,0,0,164,,,,
17,HUDSON,2060,HARRISON,050,Harrison H.S.,11,33,23,2,3,53,42,0,3,0,0,0,0,0,0,159,,,,
17,HUDSON,2060,HARRISON,050,Harrison H.S.,12,33,17,1,0,43,56,4,4,0,0,0,0,0,0,158,,,,
17,HUDSON,2060,HARRISON,050,Harrison H.S.,UG,2,1,0,0,6,1,0,0,0,0,0,0,0,0,10,,,,
17,HUDSON,2060,HARRISON,050,Harrison H.S.,55,115,75,6,5,204,195,10,14,0,0,0,0,0,0,624,348,137,47,0
17,HUDSON,2060,HARRISON,060,Lincoln No. 3 E.S.,KF,18,14,4,1,54,49,14,11,0,0,0,0,0,0,165,,,,
17,HUDSON,2060,HARRISON,060,Lincoln No. 3 E.S.,01,20,24,2,2,54,58,6,4,0,0,0,1,0,1,172,,,,
17,HUDSON,2060,HARRISON,060,Lincoln No. 3 E.S.,02,17,20,1,3,47,43,7,5,0,0,0,0,0,0,143,,,,
17,HUDSON,2060,HARRISON,060,Lincoln No. 3 E.S.,03,21,22,1,2,49,51,10,6,0,0,0,0,0,0,162,,,,
17,HUDSON,2060,HARRISON,060,Lincoln No. 3 E.S.,UG,3,1,0,0,7,3,0,1,0,0,0,0,0,0,15,,,,
17,HUDSON,2060,HARRISON,060,Lincoln No. 3 E.S.,55,79,81,8,8,211,204,37,27,0,0,0,1,0,1,657,384,88,54,0
17,HUDSON,2060,HARRISON,061,Hamilton Intermediate School,04,23,23,1,0,49,24,6,2,0,0,0,0,0,0,128,,,,
17,HUDSON,2060,HARRISON,061,Hamilton Intermediate School,05,20,24,0,1,47,35,2,10,0,0,0,0,0,0,139,,,,
17,HUDSON,2060,HARRISON,061,Hamilton Intermediate School,UG,1,0,0,0,2,5,0,0,0,0,0,0,0,0,8,,,,
17,HUDSON,2060,HARRISON,061,Hamilton Intermediate School,55,44,47,1,1,98,64,8,12,0,0,0,0,0,0,275,152,53,6,0
17,HUDSON,2060,HARRISON,070,Washington No. 1 M.S.,06,18,13,2,1,40,49,6,4,0,0,0,0,0,0,133,,,,
17,HUDSON,2060,HARRISON,070,Washington No. 1 M.S.,07,13,20,2,2,41,35,6,4,0,0,0,0,0,0,123,,,,
17,HUDSON,2060,HARRISON,070,Washington No. 1 M.S.,08,19,11,0,1,37,52,10,9,0,0,0,0,0,0,139,,,,
17,HUDSON,2060,HARRISON,070,Washington No. 1 M.S.,UG,6,3,1,0,11,3,0,0,0,0,0,0,0,0,24,,,,
17,HUDSON,2060,HARRISON,070,Washington No. 1 M.S.,55,56,47,5,4,129,139,22,17,0,0,0,0,0,0,419,279,70,29,0
17,HUDSON,2060,HARRISON,999,Total,KF,18,14,4,1,54,49,14,11,0,0,0,0,0,0,165,,,,
17,HUDSON,2060,HARRISON,999,Total,01,20,24,2,2,54,58,6,4,0,0,0,1,0,1,172,,,,
17,HUDSON,2060,HARRISON,999,Total,02,17,20,1,3,47,43,7,5,0,0,0,0,0,0,143,,,,
17,HUDSON,2060,HARRISON,999,Total,03,21,22,1,2,49,51,10,6,0,0,0,0,0,0,162,,,,
17,HUDSON,2060,HARRISON,999,Total,04,23,23,1,0,49,24,6,2,0,0,0,0,0,0,128,,,,
17,HUDSON,2060,HARRISON,999,Total,05,20,24,0,1,47,35,2,10,0,0,0,0,0,0,139,,,,
17,HUDSON,2060,HARRISON,999,Total,06,18,13,2,1,40,49,6,4,0,0,0,0,0,0,133,,,,
17,HUDSON,2060,HARRISON,999,Total,07,13,20,2,2,41,35,6,4,0,0,0,0,0,0,123,,,,
17,HUDSON,2060,HARRISON,999,Total,08,19,11,0,1,37,52,10,9,0,0,0,0,0,0,139,,,,
17,HUDSON,2060,HARRISON,999,Total,09,18,10,3,1,52,42,4,3,0,0,0,0,0,0,133,,,,
17,HUDSON,2060,HARRISON,999,Total,10,29,24,0,1,50,54,2,4,0,0,0,0,0,0,164,,,,
17,HUDSON,2060,HARRISON,999,Total,11,33,23,2,3,53,42,0,3,0,0,0,0,0,0,159,,,,
17,HUDSON,2060,HARRISON,999,Total,12,33,17,1,0,43,56,4,4,0,0,0,0,0,0,158,,,,
17,HUDSON,2060,HARRISON,999,Total,UG,12,5,1,0,26,12,0,1,0,0,0,0,0,0,57,,,,
17,HUDSON,2060,HARRISON,999,Total,55,294,250,20,18,642,602,77,70,0,0,0,1,0,1,1975,1163,348,136,0
17,HUDSON,2210,HOBOKEN,005,Hoboken H.S.,08,12,6,9,8,29,26,0,1,0,0,0,0,0,0,91,,,,
17,HUDSON,2210,HOBOKEN,005,Hoboken H.S.,09,8,9,22,9,44,35,1,3,0,0,0,0,0,0,131,,,,
17,HUDSON,2210,HOBOKEN,005,Hoboken H.S.,10,16,4,19,11,49,49,0,1,0,0,0,0,0,0,149,,,,
17,HUDSON,2210,HOBOKEN,005,Hoboken H.S.,11,15,9,16,12,47,44,1,1,0,0,0,0,0,0,145,,,,
17,HUDSON,2210,HOBOKEN,005,Hoboken H.S.,12,15,10,18,12,53,40,1,1,0,0,0,0,0,0,150,,,,
17,HUDSON,2210,HOBOKEN,005,Hoboken H.S.,UG,0,0,3,0,5,0,0,0,0,0,0,0,0,0,8,,,,
17,HUDSON,2210,HOBOKEN,005,Hoboken H.S.,55,66,38,87,52,227,194,3,7,0,0,0,0,0,0,674,414,71,13,1
17,HUDSON,2210,HOBOKEN,050,Joseph F. Brandt No. 2,KF,14,10,1,2,10,11,0,3,0,0,0,0,0,0,51,,,,
17,HUDSON,2210,HOBOKEN,050,Joseph F. Brandt No. 2,UG,2,0,0,0,0,0,1,0,0,0,0,0,1,0,4,,,,
17,HUDSON,2210,HOBOKEN,050,Joseph F. Brandt No. 2,55,16,10,1,2,10,11,1,3,0,0,0,0,1,0,55,23,2,0,0
17,HUDSON,2210,HOBOKEN,063,"Salvatore R. Calabro, No. 4 E.S.",KF,4,6,1,1,3,3,1,1,0,0,0,0,0,0,20,,,,
17,HUDSON,2210,HOBOKEN,063,"Salvatore R. Calabro, No. 4 E.S.",01,1,4,2,1,3,5,2,2,0,0,0,0,0,0,20,,,,
17,HUDSON,2210,HOBOKEN,063,"Salvatore R. Calabro, No. 4 E.S.",02,1,3,1,0,7,2,1,0,0,0,0,0,0,0,15,,,,
17,HUDSON,2210,HOBOKEN,063,"Salvatore R. Calabro, No. 4 E.S.",03,5,3,1,0,3,4,1,0,0,0,0,0,0,0,17,,,,
17,HUDSON,2210,HOBOKEN,063,"Salvatore R. Calabro, No. 4 E.S.",04,4,2,0,0,5,5,0,0,0,0,0,0,0,0,16,,,,
17,HUDSON,2210,HOBOKEN,063,"Salvatore R. Calabro, No. 4 E.S.",05,4,2,0,1,3,6,0,0,0,0,0,0,0,0,16,,,,
17,HUDSON,2210,HOBOKEN,063,"Salvatore R. Calabro, No. 4 E.S.",06,0,3,2,1,3,5,0,0,0,0,0,0,0,0,14,,,,
17,HUDSON,2210,HOBOKEN,063,"Salvatore R. Calabro, No. 4 E.S.",07,3,4,1,0,2,9,0,0,0,0,0,0,0,0,19,,,,
17,HUDSON,2210,HOBOKEN,063,"Salvatore R. Calabro, No. 4 E.S.",55,22,27,8,4,29,39,5,3,0,0,0,0,0,0,137,67,14,0,0
17,HUDSON,2210,HOBOKEN,065,Thomas G. Connors,KF,2,0,3,6,5,4,0,0,0,0,0,0,0,0,20,,,,
17,HUDSON,2210,HOBOKEN,065,Thomas G. Connors,01,2,1,3,6,5,7,0,1,0,0,0,0,0,0,25,,,,
17,HUDSON,2210,HOBOKEN,065,Thomas G. Connors,02,3,0,4,2,12,8,1,0,0,0,0,0,0,0,30,,,,
17,HUDSON,2210,HOBOKEN,065,Thomas G. Connors,03,0,0,7,4,8,16,0,0,0,0,0,0,0,0,35,,,,
17,HUDSON,2210,HOBOKEN,065,Thomas G. Connors,04,0,0,8,8,9,13,0,0,0,0,0,0,0,0,38,,,,
17,HUDSON,2210,HOBOKEN,065,Thomas G. Connors,05,1,0,5,5,13,13,0,0,0,0,0,0,0,0,37,,,,
17,HUDSON,2210,HOBOKEN,065,Thomas G. Connors,06,3,0,5,3,10,12,0,0,0,0,0,0,0,0,33,,,,
17,HUDSON,2210,HOBOKEN,065,Thomas G. Connors,07,1,2,2,4,9,9,1,0,0,0,0,0,0,0,28,,,,
17,HUDSON,2210,HOBOKEN,065,Thomas G. Connors,UG,1,0,6,0,11,6,0,0,0,0,0,0,0,0,24,,,,
17,HUDSON,2210,HOBOKEN,065,Thomas G. Connors,55,13,3,43,38,82,88,2,1,0,0,0,0,0,0,270,237,17,0,0
17,HUDSON,2210,HOBOKEN,070,Wallace No. 6 E.S.,KF,18,10,5,2,17,16,4,4,0,0,0,0,0,0,76,,,,
17,HUDSON,2210,HOBOKEN,070,Wallace No. 6 E.S.,01,26,13,6,3,25,24,10,3,0,0,0,0,0,0,110,,,,
17,HUDSON,2210,HOBOKEN,070,Wallace No. 6 E.S.,02,15,14,4,2,26,24,5,1,0,0,0,0,0,0,91,,,,
17,HUDSON,2210,HOBOKEN,070,Wallace No. 6 E.S.,03,20,14,2,3,20,27,1,5,0,0,0,0,0,0,92,,,,
17,HUDSON,2210,HOBOKEN,070,Wallace No. 6 E.S.,04,10,15,4,0,13,28,1,2,0,0,0,0,0,0,73,,,,
17,HUDSON,2210,HOBOKEN,070,Wallace No. 6 E.S.,05,7,5,5,1,24,16,1,0,0,0,0,0,0,0,59,,,,
17,HUDSON,2210,HOBOKEN,070,Wallace No. 6 E.S.,06,6,6,2,4,14,25,3,1,0,0,0,0,0,0,61,,,,
17,HUDSON,2210,HOBOKEN,070,Wallace No. 6 E.S.,07,13,3,3,2,27,24,3,2,0,0,0,0,0,0,77,,,,
17,HUDSON,2210,HOBOKEN,070,Wallace No. 6 E.S.,UG,7,3,7,0,15,7,2,0,0,0,0,0,0,0,41,,,,
17,HUDSON,2210,HOBOKEN,070,Wallace No. 6 E.S.,55,122,83,38,17,181,191,30,18,0,0,0,0,0,0,680,351,60,30,0
17,HUDSON,2210,HOBOKEN,999,Total,KF,38,26,10,11,35,34,5,8,0,0,0,0,0,0,167,,,,
17,HUDSON,2210,HOBOKEN,999,Total,01,29,18,11,10,33,36,12,6,0,0,0,0,0,0,155,,,,
17,HUDSON,2210,HOBOKEN,999,Total,02,19,17,9,4,45,34,7,1,0,0,0,0,0,0,136,,,,
17,HUDSON,2210,HOBOKEN,999,Total,03,25,17,10,7,31,47,2,5,0,0,0,0,0,0,144,,,,
17,HUDSON,2210,HOBOKEN,999,Total,04,14,17,12,8,27,46,1,2,0,0,0,0,0,0,127,,,,
17,HUDSON,2210,HOBOKEN,999,Total,05,12,7,10,7,40,35,1,0,0,0,0,0,0,0,112,,,,
17,HUDSON,2210,HOBOKEN,999,Total,06,9,9,9,8,27,42,3,1,0,0,0,0,0,0,108,,,,
17,HUDSON,2210,HOBOKEN,999,Total,07,17,9,6,6,38,42,4,2,0,0,0,0,0,0,124,,,,
17,HUDSON,2210,HOBOKEN,999,Total,08,12,6,9,8,29,26,0,1,0,0,0,0,0,0,91,,,,
17,HUDSON,2210,HOBOKEN,999,Total,09,8,9,22,9,44,35,1,3,0,0,0,0,0,0,131,,,,
17,HUDSON,2210,HOBOKEN,999,Total,10,16,4,19,11,49,49,0,1,0,0,0,0,0,0,149,,,,
17,HUDSON,2210,HOBOKEN,999,Total,11,15,9,16,12,47,44,1,1,0,0,0,0,0,0,145,,,,
17,HUDSON,2210,HOBOKEN,999,Total,12,15,10,18,12,53,40,1,1,0,0,0,0,0,0,150,,,,
17,HUDSON,2210,HOBOKEN,999,Total,UG,10,3,16,0,31,13,3,0,0,0,0,0,1,0,77,,,,
17,HUDSON,2210,HOBOKEN,999,Total,55,239,161,177,113,529,523,41,32,0,0,0,0,1,0,1816,1092,164,43,1
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,030,County Prep High School,09,15,13,10,12,25,27,22,17,0,0,0,1,1,1,144,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,030,County Prep High School,10,17,14,3,9,26,42,19,22,0,1,0,2,0,0,155,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,030,County Prep High School,11,12,15,6,6,13,29,25,27,0,0,1,1,0,0,135,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,030,County Prep High School,12,16,12,7,21,26,39,26,27,0,0,0,3,0,1,178,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,030,County Prep High School,55,60,54,26,48,90,137,92,93,0,1,1,7,1,2,612,179,98,0,0
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,050,High Tech High School,09,22,33,5,4,22,37,5,19,0,0,0,1,0,0,148,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,050,High Tech High School,10,28,23,6,14,26,29,13,15,0,0,0,0,1,0,155,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,050,High Tech High School,11,24,24,7,7,27,27,11,13,0,0,3,0,0,0,143,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,050,High Tech High School,12,20.5,25,8,7,35.5,28,7,16,1,0,1,0,0,1,150,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,050,High Tech High School,UG,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,050,High Tech High School,55,94.5,105,26,32,111,121,36,63,1,0,4,1,1,1,596.5,137,70,0,0
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,999,Total,09,37,46,15,16,47,64,27,36,0,0,0,2,1,1,292,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,999,Total,10,45,37,9,23,52,71,32,37,0,1,0,2,1,0,310,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,999,Total,11,36,39,13,13,40,56,36,40,0,0,4,1,0,0,278,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,999,Total,12,36.5,37,15,28,61.5,67,33,43,1,0,1,3,0,2,328,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,999,Total,UG,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,,,,
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL SCHOOL DISTRICT,999,Total,55,154.5,159,52,80,201,258,128,156,1,1,5,8,2,3,1208.5,316,168,0,0
17,HUDSON,2390,JERSEY CITY,002,INFINITY INSTITUTE,07,0,2,4,3,2,3,3,0,0,0,0,0,0,0,17,,,,
17,HUDSON,2390,JERSEY CITY,002,INFINITY INSTITUTE,08,2,1,6,6,3,1,4,1,0,0,0,0,0,0,24,,,,
17,HUDSON,2390,JERSEY CITY,002,INFINITY INSTITUTE,09,5,4,3,6,1,3,2,4,0,0,0,0,0,0,28,,,,
17,HUDSON,2390,JERSEY CITY,002,INFINITY INSTITUTE,55,7,7,13,15,6,7,9,5,0,0,0,0,0,0,69,41,11,1,0
17,HUDSON,2390,JERSEY CITY,011,N.J. Regional Day Sch Jersey City,UG,4,0,1,0,4,2,0,0,0,0,0,0,0,0,11,,,,
17,HUDSON,2390,JERSEY CITY,011,N.J. Regional Day Sch Jersey City,55,4,0,1,0,4,2,0,0,0,0,0,0,0,0,11,1,0,0,0
17,HUDSON,2390,JERSEY CITY,050,Henry Snyder H.S.,09,6,7,161,144,41,45,6,4,0,2,1,3,0,0,420,,,,
17,HUDSON,2390,JERSEY CITY,050,Henry Snyder H.S.,10,2,8,120,96,23,19,6,4,1,1,4,0,0,0,284,,,,
17,HUDSON,2390,JERSEY CITY,050,Henry Snyder H.S.,11,3,4,64,59,19,20,6,5,0,0,2,3,0,0,185,,,,
17,HUDSON,2390,JERSEY CITY,050,Henry Snyder H.S.,12,4,2,80,81,18,19,7,2,0,0,1,0,0,0,214,,,,
17,HUDSON,2390,JERSEY CITY,050,Henry Snyder H.S.,55,15,21,425,380,101,103,25,15,1,3,8,6,0,0,1103,741,78,1,0
17,HUDSON,2390,JERSEY CITY,060,James J. Ferris H.S.,09,25,13,95,75,169,116,29,27,0,0,0,0,0,0,549,,,,
17,HUDSON,2390,JERSEY CITY,060,James J. Ferris H.S.,10,13,10,76,47,96,110,26,44,0,0,0,0,0,0,422,,,,
17,HUDSON,2390,JERSEY CITY,060,James J. Ferris H.S.,11,5,11,40,35,87,81,26,27,0,0,0,0,0,0,312,,,,
17,HUDSON,2390,JERSEY CITY,060,James J. Ferris H.S.,12,8,8,46,30,91,94,22,40,0,0,0,0,0,0,339,,,,
17,HUDSON,2390,JERSEY CITY,060,James J. Ferris H.S.,55,51,42,257,187,443,401,103,138,0,0,0,0,0,0,1622,873,88,341,0
17,HUDSON,2390,JERSEY CITY,070,Lincoln H.S.,09,5,3,146,173,38,35,6,3,0,1,0,0,0,0,410,,,,
17,HUDSON,2390,JERSEY CITY,070,Lincoln H.S.,10,3,3,67,109,28,19,3,0,0,0,1,0,0,0,233,,,,
17,HUDSON,2390,JERSEY CITY,070,Lincoln H.S.,11,0,5,42,56,17,10,0,0,0,0,0,0,0,0,130,,,,
17,HUDSON,2390,JERSEY CITY,070,Lincoln H.S.,12,0,4,67,79,25,14,5,3,0,0,0,0,0,0,197,,,,
17,HUDSON,2390,JERSEY CITY,070,Lincoln H.S.,55,8,15,322,417,108,78,14,6,0,1,1,0,0,0,970,591,37,1,0
17,HUDSON,2390,JERSEY CITY,075,DR RONALD MC NAIR ACAD HS,09,20,22,11,15,17,29,32,30,3,1,0,3,0,0,183,,,,
17,HUDSON,2390,JERSEY CITY,075,DR RONALD MC NAIR ACAD HS,10,13,17,14,17,15,17,33,46,1,1,2,4,0,0,180,,,,
17,HUDSON,2390,JERSEY CITY,075,DR RONALD MC NAIR ACAD HS,11,21,23,12,25,22,24,13,33,0,1,1,0,0,0,175,,,,
17,HUDSON,2390,JERSEY CITY,075,DR RONALD MC NAIR ACAD HS,12,19,24,12,23,9,27,19,17,0,1,0,5,0,0,156,,,,
17,HUDSON,2390,JERSEY CITY,075,DR RONALD MC NAIR ACAD HS,55,73,86,49,80,63,97,97,126,4,4,3,12,0,0,694,237,71,0,0
17,HUDSON,2390,JERSEY CITY,080,William L. Dickinson H.S.,09,47,36,89,63,216,176,74,62,5,1,2,4,0,0,775,,,,
17,HUDSON,2390,JERSEY CITY,080,William L. Dickinson H.S.,10,41,32,61,33,134,108,61,68,5,1,3,4,0,0,551,,,,
17,HUDSON,2390,JERSEY CITY,080,William L. Dickinson H.S.,11,46,29,33,40,111,96,74,64,4,8,4,4,0,0,513,,,,
17,HUDSON,2390,JERSEY CITY,080,William L. Dickinson H.S.,12,37,32,40,50,118,125,71,58,0,3,2,2,0,0,538,,,,
17,HUDSON,2390,JERSEY CITY,080,William L. Dickinson H.S.,55,171,129,223,186,579,505,280,252,14,13,11,14,0,0,2377,1400,199,419,0
17,HUDSON,2390,JERSEY CITY,082,Liberty H.S.,09,3,2,11,10,8,9,1,2,0,0,1,0,0,0,47,,,,
17,HUDSON,2390,JERSEY CITY,082,Liberty H.S.,10,3,3,11,19,9,14,1,0,0,0,0,0,0,0,60,,,,
17,HUDSON,2390,JERSEY CITY,082,Liberty H.S.,11,2,2,10,10,7,15,0,1,0,1,0,0,0,0,48,,,,
17,HUDSON,2390,JERSEY CITY,082,Liberty H.S.,12,1,3,4,9,6,8,1,3,0,1,0,0,0,0,36,,,,
17,HUDSON,2390,JERSEY CITY,082,Liberty H.S.,55,9,10,36,48,30,46,3,6,0,2,1,0,0,0,191,104,21,0,0
17,HUDSON,2390,JERSEY CITY,095,The Academy I M.S.,06,13,15,9,12,9,11,28,30,2,0,0,1,0,0,130,,,,
17,HUDSON,2390,JERSEY CITY,095,The Academy I M.S.,07,7,10,19,33,10,18,28,21,1,2,0,0,0,0,149,,,,
17,HUDSON,2390,JERSEY CITY,095,The Academy I M.S.,08,13,14,22,23,9,12,17,22,1,0,1,0,0,0,134,,,,
17,HUDSON,2390,JERSEY CITY,095,The Academy I M.S.,55,33,39,50,68,28,41,73,73,4,2,1,1,0,0,413,244,44,1,0
17,HUDSON,2390,JERSEY CITY,100,Frank R. Conwell No. 3 E.S.,PF,28,16,16,5,27,28,19,16,0,0,0,0,0,0,155,,,,
17,HUDSON,2390,JERSEY CITY,100,Frank R. Conwell No. 3 E.S.,KF,3,4,9,14,13,14,1,2,0,0,0,1,0,0,61,,,,
17,HUDSON,2390,JERSEY CITY,100,Frank R. Conwell No. 3 E.S.,01,4,2,13,9,21,15,6,2,0,0,0,0,0,0,72,,,,
