County_ID,County_Name,Dist_ID,District_Name,School_ID,School_Name,PRGCODE,Grade_Level,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,Row_Total,Free_Lunch,Reduced_Price_Lunch,English_Learners,Migrant
07,CAMDEN,1770,GLOUCESTER CITY,999,District Total,06,06,49,30,2,6,12,7,4,4,0,0,0,0,0,0,114,,,,
07,CAMDEN,1770,GLOUCESTER CITY,999,District Total,07,07,40,41,3,3,11,9,5,3,0,0,0,0,0,0,115,,,,
07,CAMDEN,1770,GLOUCESTER CITY,999,District Total,08,08,35,31,4,6,6,9,1,3,0,0,1,0,0,1,97,,,,
07,CAMDEN,1770,GLOUCESTER CITY,999,District Total,09,09,40,39,8,6,4,10,5,2,0,0,0,0,0,1,115,,,,
07,CAMDEN,1770,GLOUCESTER CITY,999,District Total,10,10,46,37,3,7,9,9,2,5,0,0,0,1,0,0,119,,,,
07,CAMDEN,1770,GLOUCESTER CITY,999,District Total,11,11,47,38,14,3,5,5,3,1,0,0,0,0,0,0,116,,,,
07,CAMDEN,1770,GLOUCESTER CITY,999,District Total,12,12,54,58,3,6,7,1,1,0,0,0,0,1,0,0,131,,,,
07,CAMDEN,1770,GLOUCESTER CITY,999,District Total,UG,UG,83,28,7,6,25,5,3,1,0,0,0,0,0,0,158,,,,
07,CAMDEN,1770,GLOUCESTER CITY,999,District Total,55,TOTAL,800,721,97,88,165,144,54,46,1,0,1,2,0,3,2122,1288,208,29,0
07,CAMDEN,1780,GLOUCESTER TWP,020,BLACKWOOD ELEMENTARY SCHOOL,PH,PK,6,9,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,
07,CAMDEN,1780,GLOUCESTER TWP,020,BLACKWOOD ELEMENTARY SCHOOL,KF,KG,18,16,18,11,5,2,0,5,0,0,0,0,1,1,77,,,,
07,CAMDEN,1780,GLOUCESTER TWP,020,BLACKWOOD ELEMENTARY SCHOOL,01,01,22,13,12,14,6,6,3,6,0,0,0,0,1,1,84,,,,
07,CAMDEN,1780,GLOUCESTER TWP,020,BLACKWOOD ELEMENTARY SCHOOL,02,02,20,17,15,17,4,6,3,4,0,1,0,0,1,1,89,,,,
07,CAMDEN,1780,GLOUCESTER TWP,020,BLACKWOOD ELEMENTARY SCHOOL,03,03,16,12,17,18,6,3,7,5,0,0,0,0,0,2,86,,,,
07,CAMDEN,1780,GLOUCESTER TWP,020,BLACKWOOD ELEMENTARY SCHOOL,04,04,19,19,26,25,8,5,2,5,0,0,0,1,1,2,113,,,,
07,CAMDEN,1780,GLOUCESTER TWP,020,BLACKWOOD ELEMENTARY SCHOOL,05,05,21,19,21,13,7,7,7,4,0,0,0,1,3,1,104,,,,
07,CAMDEN,1780,GLOUCESTER TWP,020,BLACKWOOD ELEMENTARY SCHOOL,UG,UG,8,1,3,2,4,1,5,0,0,0,0,0,1,0,25,,,,
07,CAMDEN,1780,GLOUCESTER TWP,020,BLACKWOOD ELEMENTARY SCHOOL,55,TOTAL,130,106,112,100,40,30,27,29,0,1,0,2,8,8,593,257,64,0,0
07,CAMDEN,1780,GLOUCESTER TWP,035,CHARLES W. LEWIS MIDDLE SCHOOL,06,06,53,40,31,30,11,14,11,12,0,0,0,4,7,5,218,,,,
07,CAMDEN,1780,GLOUCESTER TWP,035,CHARLES W. LEWIS MIDDLE SCHOOL,07,07,35,39,22,32,13,16,8,4,0,0,0,1,7,5,182,,,,
07,CAMDEN,1780,GLOUCESTER TWP,035,CHARLES W. LEWIS MIDDLE SCHOOL,08,08,45,39,32,36,18,5,7,12,1,0,0,1,4,3,203,,,,
07,CAMDEN,1780,GLOUCESTER TWP,035,CHARLES W. LEWIS MIDDLE SCHOOL,UG,UG,11,6,7,6,5,1,0,0,0,0,0,0,0,0,36,,,,
07,CAMDEN,1780,GLOUCESTER TWP,035,CHARLES W. LEWIS MIDDLE SCHOOL,55,TOTAL,144,124,92,104,47,36,26,28,1,0,0,6,18,13,639,298,79,15,0
07,CAMDEN,1780,GLOUCESTER TWP,040,CHEWS ELEMENTARY SCHOOL,PH,PK,5,8,1,0,0,0,0,0,0,0,0,0,0,0,14,,,,
07,CAMDEN,1780,GLOUCESTER TWP,040,CHEWS ELEMENTARY SCHOOL,KF,KG,30,31,11,8,8,5,0,0,0,0,0,0,3,4,100,,,,
07,CAMDEN,1780,GLOUCESTER TWP,040,CHEWS ELEMENTARY SCHOOL,01,01,34,38,2,4,7,1,0,0,0,0,0,0,1,4,91,,,,
07,CAMDEN,1780,GLOUCESTER TWP,040,CHEWS ELEMENTARY SCHOOL,02,02,38,30,9,2,5,2,0,1,0,0,0,0,1,1,89,,,,
07,CAMDEN,1780,GLOUCESTER TWP,040,CHEWS ELEMENTARY SCHOOL,03,03,38,32,4,6,7,6,2,1,0,0,0,0,3,1,100,,,,
07,CAMDEN,1780,GLOUCESTER TWP,040,CHEWS ELEMENTARY SCHOOL,04,04,41,37,6,4,4,4,0,0,0,0,0,0,3,7,106,,,,
07,CAMDEN,1780,GLOUCESTER TWP,040,CHEWS ELEMENTARY SCHOOL,05,05,39,45,10,9,6,5,0,2,0,0,0,0,3,2,121,,,,
07,CAMDEN,1780,GLOUCESTER TWP,040,CHEWS ELEMENTARY SCHOOL,UG,UG,22,5,5,5,4,0,2,0,0,0,0,0,0,0,43,,,,
07,CAMDEN,1780,GLOUCESTER TWP,040,CHEWS ELEMENTARY SCHOOL,55,TOTAL,247,226,48,38,41,23,4,4,0,0,0,0,14,19,664,157,42,0,0
07,CAMDEN,1780,GLOUCESTER TWP,050,ERIAL ELEMENTARY SCHOOL,PH,PK,6,4,2,4,0,0,0,0,0,0,0,0,0,0,16,,,,
07,CAMDEN,1780,GLOUCESTER TWP,050,ERIAL ELEMENTARY SCHOOL,KF,KG,25,27,11,15,6,9,0,0,0,0,0,0,3,2,98,,,,
07,CAMDEN,1780,GLOUCESTER TWP,050,ERIAL ELEMENTARY SCHOOL,01,01,25,16,19,13,4,11,0,2,0,0,0,0,5,5,100,,,,
07,CAMDEN,1780,GLOUCESTER TWP,050,ERIAL ELEMENTARY SCHOOL,02,02,24,27,13,5,2,4,5,0,1,0,0,0,6,3,90,,,,
07,CAMDEN,1780,GLOUCESTER TWP,050,ERIAL ELEMENTARY SCHOOL,03,03,16,25,10,11,4,7,3,1,0,0,0,0,5,2,84,,,,
07,CAMDEN,1780,GLOUCESTER TWP,050,ERIAL ELEMENTARY SCHOOL,04,04,28,27,20,14,3,2,1,1,0,0,0,0,2,5,103,,,,
07,CAMDEN,1780,GLOUCESTER TWP,050,ERIAL ELEMENTARY SCHOOL,05,05,27,26,20,17,4,9,4,2,0,1,0,0,7,2,119,,,,
07,CAMDEN,1780,GLOUCESTER TWP,050,ERIAL ELEMENTARY SCHOOL,UG,UG,15,3,12,4,6,1,1,0,0,0,0,0,1,0,43,,,,
07,CAMDEN,1780,GLOUCESTER TWP,050,ERIAL ELEMENTARY SCHOOL,55,TOTAL,166,155,107,83,29,43,14,6,1,1,0,0,29,19,653,265,30,0,0
07,CAMDEN,1780,GLOUCESTER TWP,055,GLEN LANDING MIDDLE SCHOOL,06,06,101,87,20,12,4,9,2,2,0,0,0,1,0,4,242,,,,
07,CAMDEN,1780,GLOUCESTER TWP,055,GLEN LANDING MIDDLE SCHOOL,07,07,99,88,15,15,7,6,5,5,0,1,0,0,1,3,245,,,,
07,CAMDEN,1780,GLOUCESTER TWP,055,GLEN LANDING MIDDLE SCHOOL,08,08,95,94,14,20,15,16,0,1,0,0,0,1,2,3,261,,,,
07,CAMDEN,1780,GLOUCESTER TWP,055,GLEN LANDING MIDDLE SCHOOL,UG,UG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,
07,CAMDEN,1780,GLOUCESTER TWP,055,GLEN LANDING MIDDLE SCHOOL,55,TOTAL,295,269,49,48,26,31,7,8,0,1,0,2,3,10,749,174,37,0,0
07,CAMDEN,1780,GLOUCESTER TWP,060,GLENDORA ELEMENTARY SCHOOL,KF,KG,12,17,0,0,2,2,0,0,0,0,0,0,0,0,33,,,,
07,CAMDEN,1780,GLOUCESTER TWP,060,GLENDORA ELEMENTARY SCHOOL,01,01,17,18,1,1,2,4,1,0,0,0,0,0,0,0,44,,,,
07,CAMDEN,1780,GLOUCESTER TWP,060,GLENDORA ELEMENTARY SCHOOL,02,02,5,22,2,0,0,1,0,1,0,0,0,0,1,0,32,,,,
07,CAMDEN,1780,GLOUCESTER TWP,060,GLENDORA ELEMENTARY SCHOOL,03,03,23,13,1,0,2,2,1,0,0,0,0,0,1,0,43,,,,
07,CAMDEN,1780,GLOUCESTER TWP,060,GLENDORA ELEMENTARY SCHOOL,04,04,17,18,1,0,2,3,0,2,0,0,0,0,1,0,44,,,,
07,CAMDEN,1780,GLOUCESTER TWP,060,GLENDORA ELEMENTARY SCHOOL,05,05,11,23,0,1,1,1,0,0,0,0,0,0,1,0,38,,,,
07,CAMDEN,1780,GLOUCESTER TWP,060,GLENDORA ELEMENTARY SCHOOL,55,TOTAL,85,111,5,2,9,13,2,3,0,0,0,0,4,0,234,58,15,0,0
07,CAMDEN,1780,GLOUCESTER TWP,070,GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,KF,KG,14,24,0,2,0,4,4,1,0,0,0,0,3,0,52,,,,
07,CAMDEN,1780,GLOUCESTER TWP,070,GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,01,01,10,13,0,0,4,5,0,0,0,0,0,0,3,0,35,,,,
07,CAMDEN,1780,GLOUCESTER TWP,070,GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,02,02,13,12,0,1,0,3,0,0,0,0,0,0,0,3,32,,,,
07,CAMDEN,1780,GLOUCESTER TWP,070,GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,03,03,19,19,0,2,3,3,0,0,0,0,0,0,0,0,46,,,,
07,CAMDEN,1780,GLOUCESTER TWP,070,GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,04,04,14,28,0,0,3,3,0,1,0,0,0,0,0,0,49,,,,
07,CAMDEN,1780,GLOUCESTER TWP,070,GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,05,05,16,17,0,1,1,3,0,1,0,0,0,0,1,0,40,,,,
07,CAMDEN,1780,GLOUCESTER TWP,070,GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,55,TOTAL,86,113,0,6,11,21,4,3,0,0,0,0,7,3,254,82,19,0,0
07,CAMDEN,1780,GLOUCESTER TWP,085,JAMES W. LILLEY JR. ELEMENTARY SCHOOL,KF,KG,18,8,10,8,11,9,8,4,0,0,0,0,3,2,81,,,,
07,CAMDEN,1780,GLOUCESTER TWP,085,JAMES W. LILLEY JR. ELEMENTARY SCHOOL,01,01,16,14,14,13,9,9,1,4,0,0,0,0,0,0,80,,,,
07,CAMDEN,1780,GLOUCESTER TWP,085,JAMES W. LILLEY JR. ELEMENTARY SCHOOL,02,02,18,12,13,12,7,4,3,1,0,0,0,0,5,2,77,,,,
07,CAMDEN,1780,GLOUCESTER TWP,085,JAMES W. LILLEY JR. ELEMENTARY SCHOOL,03,03,16,16,13,9,4,5,4,3,0,1,0,0,3,1,75,,,,
07,CAMDEN,1780,GLOUCESTER TWP,085,JAMES W. LILLEY JR. ELEMENTARY SCHOOL,04,04,16,19,8,16,8,9,1,3,0,0,0,1,2,5,88,,,,
07,CAMDEN,1780,GLOUCESTER TWP,085,JAMES W. LILLEY JR. ELEMENTARY SCHOOL,05,05,25,13,7,15,4,9,5,1,0,0,1,0,0,4,84,,,,
07,CAMDEN,1780,GLOUCESTER TWP,085,JAMES W. LILLEY JR. ELEMENTARY SCHOOL,UG,UG,12,2,5,2,1,0,0,0,1,0,0,0,1,0,24,,,,
07,CAMDEN,1780,GLOUCESTER TWP,085,JAMES W. LILLEY JR. ELEMENTARY SCHOOL,55,TOTAL,121,84,70,75,44,45,22,16,1,1,1,1,14,14,509,204,35,49,0
07,CAMDEN,1780,GLOUCESTER TWP,090,LORING-FLEMMING ELEMENTARY SCHOOL,KF,KG,31,33,12,16,9,8,3,7,0,0,0,0,1,2,122,,,,
07,CAMDEN,1780,GLOUCESTER TWP,090,LORING-FLEMMING ELEMENTARY SCHOOL,01,01,26,33,11,10,11,3,1,3,0,0,0,0,3,2,103,,,,
07,CAMDEN,1780,GLOUCESTER TWP,090,LORING-FLEMMING ELEMENTARY SCHOOL,02,02,21,28,8,17,10,8,6,2,0,0,0,0,3,2,105,,,,
07,CAMDEN,1780,GLOUCESTER TWP,090,LORING-FLEMMING ELEMENTARY SCHOOL,03,03,41,36,8,11,6,6,3,5,0,0,0,0,6,1,123,,,,
07,CAMDEN,1780,GLOUCESTER TWP,090,LORING-FLEMMING ELEMENTARY SCHOOL,04,04,27,41,15,6,6,4,3,2,0,0,0,0,2,3,109,,,,
07,CAMDEN,1780,GLOUCESTER TWP,090,LORING-FLEMMING ELEMENTARY SCHOOL,05,05,43,31,14,6,3,7,8,3,0,0,1,0,1,1,118,,,,
07,CAMDEN,1780,GLOUCESTER TWP,090,LORING-FLEMMING ELEMENTARY SCHOOL,UG,UG,7,0,3,2,2,1,2,0,0,0,0,0,0,1,18,,,,
07,CAMDEN,1780,GLOUCESTER TWP,090,LORING-FLEMMING ELEMENTARY SCHOOL,55,TOTAL,196,202,71,68,47,37,26,22,0,0,1,0,16,12,698,221,53,52,0
07,CAMDEN,1780,GLOUCESTER TWP,100,ANN A. MULLEN MIDDLE SCHOOL,06,06,79,72,40,51,9,9,8,2,0,0,0,0,6,7,283,,,,
07,CAMDEN,1780,GLOUCESTER TWP,100,ANN A. MULLEN MIDDLE SCHOOL,07,07,75,86,50,40,10,12,5,10,1,0,0,1,4,8,302,,,,
07,CAMDEN,1780,GLOUCESTER TWP,100,ANN A. MULLEN MIDDLE SCHOOL,08,08,83,70,52,36,13,18,8,8,0,0,1,1,1,3,294,,,,
07,CAMDEN,1780,GLOUCESTER TWP,100,ANN A. MULLEN MIDDLE SCHOOL,UG,UG,7,0,9,2,3,1,0,0,0,0,0,0,3,0,25,,,,
07,CAMDEN,1780,GLOUCESTER TWP,100,ANN A. MULLEN MIDDLE SCHOOL,55,TOTAL,244,228,151,129,35,40,21,20,1,0,1,2,14,18,904,251,55,0,0
07,CAMDEN,1780,GLOUCESTER TWP,180,UNION VALLEY ELEMENTARY SCHOOL,PH,PK,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,
07,CAMDEN,1780,GLOUCESTER TWP,180,UNION VALLEY ELEMENTARY SCHOOL,KF,KG,18,11,3,6,4,1,2,2,0,0,0,0,4,2,53,,,,
07,CAMDEN,1780,GLOUCESTER TWP,180,UNION VALLEY ELEMENTARY SCHOOL,01,01,15,28,8,5,3,5,2,3,1,0,0,0,2,1,73,,,,
07,CAMDEN,1780,GLOUCESTER TWP,180,UNION VALLEY ELEMENTARY SCHOOL,02,02,27,24,8,10,2,0,1,0,0,0,1,0,1,0,74,,,,
07,CAMDEN,1780,GLOUCESTER TWP,180,UNION VALLEY ELEMENTARY SCHOOL,03,03,27,16,10,8,3,3,0,2,0,0,0,0,0,1,70,,,,
07,CAMDEN,1780,GLOUCESTER TWP,180,UNION VALLEY ELEMENTARY SCHOOL,04,04,25,24,9,11,1,0,2,0,1,0,1,0,3,1,78,,,,
07,CAMDEN,1780,GLOUCESTER TWP,180,UNION VALLEY ELEMENTARY SCHOOL,05,05,19,31,4,10,1,4,2,0,0,0,0,1,1,2,75,,,,
07,CAMDEN,1780,GLOUCESTER TWP,180,UNION VALLEY ELEMENTARY SCHOOL,UG,UG,14,1,7,2,2,1,2,1,0,0,0,0,0,0,30,,,,
07,CAMDEN,1780,GLOUCESTER TWP,180,UNION VALLEY ELEMENTARY SCHOOL,55,TOTAL,147,137,49,52,16,14,11,8,2,0,2,1,11,7,457,101,14,0,0
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,PH,PK,19,23,3,4,0,0,0,0,0,0,0,0,0,0,49,,,,
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,KF,KG,166,167,65,66,45,40,17,19,0,0,0,0,18,13,616,,,,
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,01,01,165,173,67,60,46,44,8,18,1,0,0,0,15,13,610,,,,
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,02,02,166,172,68,64,30,28,18,9,1,1,1,0,18,12,588,,,,
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,03,03,196,169,63,65,35,35,20,17,0,1,0,0,18,8,627,,,,
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,04,04,187,213,85,76,35,30,9,14,1,0,1,2,14,23,690,,,,
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,05,05,201,205,76,72,27,45,26,13,0,1,2,2,17,12,699,,,,
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,06,06,233,199,91,93,24,32,21,16,0,0,0,5,13,16,743,,,,
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,07,07,209,213,87,87,30,34,18,19,1,1,0,2,12,16,729,,,,
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,08,08,223,203,98,92,46,39,15,21,1,0,1,3,7,9,758,,,,
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,UG,UG,96,18,51,26,27,6,12,1,1,0,0,0,6,1,245,,,,
07,CAMDEN,1780,GLOUCESTER TWP,999,District Total,55,TOTAL,1861,1755,754,705,345,333,164,147,6,4,5,14,138,123,6354,2068,443,116,0
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,111,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,KF,KG,1,0,0,2,1,0,0,0,0,0,0,0,0,0,4,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,111,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,01,01,0,0,6,3,1,1,0,0,0,0,0,0,0,0,11,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,111,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,02,02,0,0,10,5,2,2,0,0,0,0,0,0,0,0,19,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,111,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,03,03,0,0,2,0,5,3,0,0,0,0,0,0,0,0,10,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,111,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,04,04,0,0,5,0,4,2,0,0,0,0,0,0,0,0,11,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,111,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,05,05,2,1,8,6,6,0,0,0,0,0,0,0,0,0,23,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,111,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,06,06,0,1,5,3,0,1,0,0,0,0,0,0,0,0,10,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,111,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,07,07,0,0,0,4,3,4,0,0,0,0,0,0,0,0,11,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,111,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,08,08,0,0,6,4,2,1,0,0,1,0,0,0,0,0,14,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,111,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,55,TOTAL,3,2,42,27,24,14,0,0,1,0,0,0,0,0,113,99,8,10,0
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,999,District Total,KF,KG,1,0,0,2,1,0,0,0,0,0,0,0,0,0,4,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,999,District Total,01,01,0,0,6,3,1,1,0,0,0,0,0,0,0,0,11,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,999,District Total,02,02,0,0,10,5,2,2,0,0,0,0,0,0,0,0,19,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,999,District Total,03,03,0,0,2,0,5,3,0,0,0,0,0,0,0,0,10,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,999,District Total,04,04,0,0,5,0,4,2,0,0,0,0,0,0,0,0,11,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,999,District Total,05,05,2,1,8,6,6,0,0,0,0,0,0,0,0,0,23,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,999,District Total,06,06,0,1,5,3,0,1,0,0,0,0,0,0,0,0,10,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,999,District Total,07,07,0,0,0,4,3,4,0,0,0,0,0,0,0,0,11,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,999,District Total,08,08,0,0,6,4,2,1,0,0,1,0,0,0,0,0,14,,,,
07,CAMDEN,1799,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,999,District Total,55,TOTAL,3,2,42,27,24,14,0,0,1,0,0,0,0,0,113,99,8,10,0
07,CAMDEN,1801,Camden Prep Inc.,113,Camden Prep Inc.,KF,KG,2,3,20,26,3,4,0,0,0,0,0,0,0,0,58,,,,
07,CAMDEN,1801,Camden Prep Inc.,113,Camden Prep Inc.,01,01,2,3,43,30,10,6,0,0,0,0,0,0,0,0,94,,,,
07,CAMDEN,1801,Camden Prep Inc.,113,Camden Prep Inc.,02,02,0,2,35,37,7,6,0,0,0,0,0,0,0,0,87,,,,
07,CAMDEN,1801,Camden Prep Inc.,113,Camden Prep Inc.,03,03,0,0,31,19,4,6,0,0,0,0,0,0,0,0,60,,,,
07,CAMDEN,1801,Camden Prep Inc.,113,Camden Prep Inc.,04,04,0,0,20,18,3,4,0,0,0,0,0,0,0,0,45,,,,
07,CAMDEN,1801,Camden Prep Inc.,113,Camden Prep Inc.,05,05,0,2,2,36,0,4,0,0,0,0,0,0,0,0,44,,,,
07,CAMDEN,1801,Camden Prep Inc.,113,Camden Prep Inc.,55,TOTAL,4,10,151,166,27,30,0,0,0,0,0,0,0,0,388,356,16,8,0
07,CAMDEN,1801,Camden Prep Inc.,999,District Total,KF,KG,2,3,20,26,3,4,0,0,0,0,0,0,0,0,58,,,,
07,CAMDEN,1801,Camden Prep Inc.,999,District Total,01,01,2,3,43,30,10,6,0,0,0,0,0,0,0,0,94,,,,
07,CAMDEN,1801,Camden Prep Inc.,999,District Total,02,02,0,2,35,37,7,6,0,0,0,0,0,0,0,0,87,,,,
07,CAMDEN,1801,Camden Prep Inc.,999,District Total,03,03,0,0,31,19,4,6,0,0,0,0,0,0,0,0,60,,,,
07,CAMDEN,1801,Camden Prep Inc.,999,District Total,04,04,0,0,20,18,3,4,0,0,0,0,0,0,0,0,45,,,,
07,CAMDEN,1801,Camden Prep Inc.,999,District Total,05,05,0,2,2,36,0,4,0,0,0,0,0,0,0,0,44,,,,
07,CAMDEN,1801,Camden Prep Inc.,999,District Total,55,TOTAL,4,10,151,166,27,30,0,0,0,0,0,0,0,0,388,356,16,8,0
07,CAMDEN,1802,Mastery Schools of Camden Inc.,112,Mastery Schools of Camden Inc.,KF,KG,0,1,31,31,61,59,0,0,1,1,0,0,1,0,186,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,112,Mastery Schools of Camden Inc.,01,01,1,0,28,28,77,56,0,2,0,0,0,0,1,1,194,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,112,Mastery Schools of Camden Inc.,02,02,1,0,42,33,55,71,0,0,2,2,0,0,0,0,206,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,112,Mastery Schools of Camden Inc.,03,03,1,0,36,40,69,45,0,0,0,0,0,0,0,0,191,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,112,Mastery Schools of Camden Inc.,04,04,0,0,38,42,61,64,0,0,0,1,0,0,0,0,206,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,112,Mastery Schools of Camden Inc.,05,05,0,0,26,33,53,39,0,0,1,0,0,0,0,0,152,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,112,Mastery Schools of Camden Inc.,06,06,0,0,37,25,44,43,0,0,0,0,0,0,0,1,150,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,112,Mastery Schools of Camden Inc.,07,07,0,0,26,31,51,44,0,2,0,0,0,0,0,0,154,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,112,Mastery Schools of Camden Inc.,08,08,0,0,27,21,49,37,1,0,0,0,0,0,0,0,135,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,112,Mastery Schools of Camden Inc.,09,09,0,0,31,29,34,25,1,0,0,0,0,0,0,0,120,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,112,Mastery Schools of Camden Inc.,55,TOTAL,3,1,322,313,554,483,2,4,4,4,0,0,2,2,1694,1596,44,198,0
07,CAMDEN,1802,Mastery Schools of Camden Inc.,999,District Total,KF,KG,0,1,31,31,61,59,0,0,1,1,0,0,1,0,186,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,999,District Total,01,01,1,0,28,28,77,56,0,2,0,0,0,0,1,1,194,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,999,District Total,02,02,1,0,42,33,55,71,0,0,2,2,0,0,0,0,206,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,999,District Total,03,03,1,0,36,40,69,45,0,0,0,0,0,0,0,0,191,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,999,District Total,04,04,0,0,38,42,61,64,0,0,0,1,0,0,0,0,206,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,999,District Total,05,05,0,0,26,33,53,39,0,0,1,0,0,0,0,0,152,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,999,District Total,06,06,0,0,37,25,44,43,0,0,0,0,0,0,0,1,150,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,999,District Total,07,07,0,0,26,31,51,44,0,2,0,0,0,0,0,0,154,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,999,District Total,08,08,0,0,27,21,49,37,1,0,0,0,0,0,0,0,135,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,999,District Total,09,09,0,0,31,29,34,25,1,0,0,0,0,0,0,0,120,,,,
07,CAMDEN,1802,Mastery Schools of Camden Inc.,999,District Total,55,TOTAL,3,1,322,313,554,483,2,4,4,4,0,0,2,2,1694,1596,44,198,0
07,CAMDEN,1880,HADDON HEIGHTS BORO,050,HADDON HEIGHTS JR-SR HS,07,07,49,40,0,2,2,2,1,1,0,0,0,0,0,1,98,,,,
07,CAMDEN,1880,HADDON HEIGHTS BORO,050,HADDON HEIGHTS JR-SR HS,08,08,29,27,1,0,0,1,1,1,0,0,0,0,2,3,65,,,,
07,CAMDEN,1880,HADDON HEIGHTS BORO,050,HADDON HEIGHTS JR-SR HS,09,09,68,48,24,22,6,8,0,2,0,0,0,0,0,2,180,,,,
07,CAMDEN,1880,HADDON HEIGHTS BORO,050,HADDON HEIGHTS JR-SR HS,10,10,65,42,20,13,10,3,2,1,0,0,0,0,0,0,156,,,,
