County_ID,County_Name,Dist_ID,District_Name,School_ID,School_Name,PRGCODE,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,Row_Total,Free_Lunch,Reduced_Price_Lunch,English_Learners,Migrant
23,MIDDLESEX,2150,HIGHLAND PARK BOARD OF EDUCATION,999,District Total,55,317,294,85.5,81,144.5,133,168.5,158,0,1,2,0,33,45,1462.5,384,120.5,26,0
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,075,GRACE M. BRECKWEDEL MIDDLE SCHOOL,06,11,15,3,3,14,7,1,0,0,0,0,0,0,0,54,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,075,GRACE M. BRECKWEDEL MIDDLE SCHOOL,07,18,15,3,3,10,10,1,0,0,1,0,0,0,0,61,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,075,GRACE M. BRECKWEDEL MIDDLE SCHOOL,08,27,17,2,3,11,10,1,2,0,0,0,0,0,0,73,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,075,GRACE M. BRECKWEDEL MIDDLE SCHOOL,UG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,075,GRACE M. BRECKWEDEL MIDDLE SCHOOL,55,56,47,8,9,35,28,3,2,0,1,0,0,0,0,189,54,19,10,0
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,080,JOHN F. KENNEDY ELEMENTARY SCHOOL,PH,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,080,JOHN F. KENNEDY ELEMENTARY SCHOOL,PF,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,080,JOHN F. KENNEDY ELEMENTARY SCHOOL,KF,23,20,6,1,19,20,5,2,0,0,0,2,0,1,99,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,080,JOHN F. KENNEDY ELEMENTARY SCHOOL,01,19,10,1,0,10,15,0,0,0,0,0,3,3,1,62,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,080,JOHN F. KENNEDY ELEMENTARY SCHOOL,02,18,24,0,2,14,7,3,3,0,0,0,2,0,1,74,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,080,JOHN F. KENNEDY ELEMENTARY SCHOOL,03,15,15,3,1,11,15,4,1,0,0,0,0,0,0,65,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,080,JOHN F. KENNEDY ELEMENTARY SCHOOL,04,29,22,6,6,15,21,3,2,0,0,1,0,0,0,105,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,080,JOHN F. KENNEDY ELEMENTARY SCHOOL,05,17,14,0,4,11,10,1,0,0,0,0,0,0,0,57,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,080,JOHN F. KENNEDY ELEMENTARY SCHOOL,UG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,080,JOHN F. KENNEDY ELEMENTARY SCHOOL,55,124,108,17,14,82,88,16,8,0,0,1,7,3,3,471,164,30,53,0
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,PH,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,PF,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,KF,23,20,6,1,19,20,5,2,0,0,0,2,0,1,99,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,01,19,10,1,0,10,15,0,0,0,0,0,3,3,1,62,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,02,18,24,0,2,14,7,3,3,0,0,0,2,0,1,74,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,03,15,15,3,1,11,15,4,1,0,0,0,0,0,0,65,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,04,29,22,6,6,15,21,3,2,0,0,1,0,0,0,105,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,05,17,14,0,4,11,10,1,0,0,0,0,0,0,0,57,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,06,11,15,3,3,14,7,1,0,0,0,0,0,0,0,54,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,07,18,15,3,3,10,10,1,0,0,1,0,0,0,0,61,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,08,27,17,2,3,11,10,1,2,0,0,0,0,0,0,73,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,UG,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,,,,
23,MIDDLESEX,2370,JAMESBURG PUBLIC SCHOOLS,999,District Total,55,180,155,25,23,117,116,19,10,0,1,1,7,3,3,660,218,49,63,0
23,MIDDLESEX,3120,Metuchen Public Schools,050,Metuchen High School,09,37,58,5,5,7,6,8,7,0,0,0,0,1,0,134,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,050,Metuchen High School,10,56,52,3,9,6,5,4,13,0,0,0,0,0,0,148,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,050,Metuchen High School,11,38,69,4,4,6,6,6,10,0,0,0,0,0,0,143,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,050,Metuchen High School,12,52,52,2,3,3,5,7,4,0,0,0,0,0,0,128,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,050,Metuchen High School,UG,31,12,6,5,1,2,3,0,0,0,0,0,0,0,60,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,050,Metuchen High School,55,214,243,20,26,23,24,28,34,0,0,0,0,1,0,613,28,23,5,0
23,MIDDLESEX,3120,Metuchen Public Schools,060,Campbell Elementary School,01,54,43,5,5,11,9,19,24,0,0,0,0,0,0,170,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,060,Campbell Elementary School,02,65,55,1,2,9,9,18,20,0,0,0,0,0,0,179,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,060,Campbell Elementary School,03,52,45,7,4,4,9,27,16,0,1,0,0,0,0,165,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,060,Campbell Elementary School,04,52,57,1,6,5,6,16,16,0,0,0,0,0,0,159,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,060,Campbell Elementary School,UG,17,4,1,0,1,1,2,1,0,0,0,0,0,0,27,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,060,Campbell Elementary School,55,240,204,15,17,30,34,82,77,0,1,0,0,0,0,700,33,13,8,0
23,MIDDLESEX,3120,Metuchen Public Schools,070,Edgar Middle School,05,35,56,4,5,3,6,13,15,0,0,0,0,0,0,137,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,070,Edgar Middle School,06,45,57,4,0,12,9,15,19,0,0,0,0,0,0,161,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,070,Edgar Middle School,07,57,50,5,4,5,5,11,10,0,0,0,0,0,0,147,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,070,Edgar Middle School,08,57,52,5,2,8,7,15,18,0,0,0,0,0,0,164,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,070,Edgar Middle School,UG,26,9,2,3,6,3,4,2,0,0,0,0,0,0,55,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,070,Edgar Middle School,55,220,224,20,14,34,30,58,64,0,0,0,0,0,0,664,53,15,3,0
23,MIDDLESEX,3120,Metuchen Public Schools,090,Mildred B. Moss Elementary School,PH,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,090,Mildred B. Moss Elementary School,KH,42,29,6,3,3,7,9,10,0,0,0,0,0,0,109,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,090,Mildred B. Moss Elementary School,KF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,090,Mildred B. Moss Elementary School,UG,8,4,2,0,2,0,2,1,0,0,0,0,0,0,19,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,090,Mildred B. Moss Elementary School,55,51,34,8,3,5,8,11,12,0,0,0,0,0,0,132,0,0,0,0
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,PH,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,KH,42,29,6,3,3,7,9,10,0,0,0,0,0,0,109,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,KF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,01,54,43,5,5,11,9,19,24,0,0,0,0,0,0,170,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,02,65,55,1,2,9,9,18,20,0,0,0,0,0,0,179,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,03,52,45,7,4,4,9,27,16,0,1,0,0,0,0,165,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,04,52,57,1,6,5,6,16,16,0,0,0,0,0,0,159,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,05,35,56,4,5,3,6,13,15,0,0,0,0,0,0,137,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,06,45,57,4,0,12,9,15,19,0,0,0,0,0,0,161,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,07,57,50,5,4,5,5,11,10,0,0,0,0,0,0,147,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,08,57,52,5,2,8,7,15,18,0,0,0,0,0,0,164,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,09,37,58,5,5,7,6,8,7,0,0,0,0,1,0,134,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,10,56,52,3,9,6,5,4,13,0,0,0,0,0,0,148,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,11,38,69,4,4,6,6,6,10,0,0,0,0,0,0,143,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,12,52,52,2,3,3,5,7,4,0,0,0,0,0,0,128,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,UG,82,29,11,8,10,6,11,4,0,0,0,0,0,0,161,,,,
23,MIDDLESEX,3120,Metuchen Public Schools,999,District Total,55,725,705,63,60,92,96,179,187,0,1,0,0,1,0,2109,114,51,16,0
23,MIDDLESEX,3140,Middlesex Borough Public Schools,050,Middlesex High School,09,51.5,63,5,3,24.5,14,4,4,0,0,0,0,1,0,170,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,050,Middlesex High School,10,36.5,48,4.5,8,16,23,1,8,0,0,0,0,0,1,146,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,050,Middlesex High School,11,55,51,10,4,17,16,8,2,0,0,0,0,1,0,164,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,050,Middlesex High School,12,54,50,8,3,23,15,6,2,0,0,0,0,0,0,161,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,050,Middlesex High School,UG,2.5,1,1,0,2.5,0,1,0,0,0,0,0,0,0,8,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,050,Middlesex High School,55,199.5,213,28.5,18,83,68,20,16,0,0,0,0,2,1,649,84,52.5,16,0
23,MIDDLESEX,3140,Middlesex Borough Public Schools,065,HAZELWOOD ELEMENTARY SCHOOL,PH,15,10,0,2,0,3,0,0,0,0,0,0,0,0,30,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,065,HAZELWOOD ELEMENTARY SCHOOL,KF,22,18,0,2,1,1,1,0,0,0,0,0,1,0,46,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,065,HAZELWOOD ELEMENTARY SCHOOL,01,18,18,4,2,3,3,4,0,0,0,0,0,0,0,52,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,065,HAZELWOOD ELEMENTARY SCHOOL,02,17,22,0,1,0,1,1,0,0,0,0,0,1,0,43,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,065,HAZELWOOD ELEMENTARY SCHOOL,03,21,10,0,1,2,2,2,1,0,0,1,0,1,0,41,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,065,HAZELWOOD ELEMENTARY SCHOOL,UG,14,4,2,2,7,3,2,0,0,0,0,0,0,0,34,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,065,HAZELWOOD ELEMENTARY SCHOOL,55,107,82,6,10,13,13,10,1,0,0,1,0,3,0,246,27,6,6,3
23,MIDDLESEX,3140,Middlesex Borough Public Schools,070,PARKER ELEMENTARY SCHOOL,KF,13,12,3,3,20,9,2,4,0,0,0,0,2,0,68,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,070,PARKER ELEMENTARY SCHOOL,01,7,4,3,3,11,19,2,3,0,0,0,0,0,1,53,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,070,PARKER ELEMENTARY SCHOOL,02,10,11,2,2,8,9,2,0,0,0,0,0,0,0,44,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,070,PARKER ELEMENTARY SCHOOL,03,7,11,2,3,6,13,0,3,0,0,0,0,1,1,47,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,070,PARKER ELEMENTARY SCHOOL,UG,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,070,PARKER ELEMENTARY SCHOOL,55,37,38,11,11,46,50,6,10,0,0,0,0,3,2,214,77,22,13,0
23,MIDDLESEX,3140,Middlesex Borough Public Schools,085,VON E MAUGER MIDDLE SCHOOL,04,43,37,2,4,20,17,4,5,0,0,0,0,1,1,134,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,085,VON E MAUGER MIDDLE SCHOOL,05,48,51,5,7,12,18,4,3,0,0,0,0,0,1,149,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,085,VON E MAUGER MIDDLE SCHOOL,06,56,56,4,7,21,18,4,4,0,0,0,0,0,0,170,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,085,VON E MAUGER MIDDLE SCHOOL,07,62,45,4,4,16,14,5,1,0,0,0,0,0,0,151,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,085,VON E MAUGER MIDDLE SCHOOL,08,59,34,6,10,18,21,5,4,0,0,0,0,0,0,157,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,085,VON E MAUGER MIDDLE SCHOOL,UG,12,7,2,2,7,2,1,1,0,0,0,0,1,0,35,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,085,VON E MAUGER MIDDLE SCHOOL,55,280,230,23,34,94,90,23,18,0,0,0,0,2,2,796,125,58,9,0
23,MIDDLESEX,3140,Middlesex Borough Public Schools,090,WATCHUNG ELEMENTARY SCHOOL,KF,23,15,3,2,0,0,1,1,0,0,0,0,1,3,49,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,090,WATCHUNG ELEMENTARY SCHOOL,01,23,16,0,1,1,7,0,2,0,0,0,0,0,0,50,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,090,WATCHUNG ELEMENTARY SCHOOL,02,20,26,2,2,5,6,4,2,0,0,0,0,1,0,68,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,090,WATCHUNG ELEMENTARY SCHOOL,03,18,30,4,2,5,6,3,3,0,0,0,0,0,1,72,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,090,WATCHUNG ELEMENTARY SCHOOL,55,84,87,9,7,11,19,8,8,0,0,0,0,2,4,239,37,13,5,0
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,PH,15,10,0,2,0,3,0,0,0,0,0,0,0,0,30,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,KF,58,45,6,7,21,10,4,5,0,0,0,0,4,3,163,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,01,48,38,7,6,15,29,6,5,0,0,0,0,0,1,155,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,02,47,59,4,5,13,16,7,2,0,0,0,0,2,0,155,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,03,46,51,6,6,13,21,5,7,0,0,1,0,2,2,160,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,04,43,37,2,4,20,17,4,5,0,0,0,0,1,1,134,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,05,48,51,5,7,12,18,4,3,0,0,0,0,0,1,149,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,06,56,56,4,7,21,18,4,4,0,0,0,0,0,0,170,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,07,62,45,4,4,16,14,5,1,0,0,0,0,0,0,151,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,08,59,34,6,10,18,21,5,4,0,0,0,0,0,0,157,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,09,51.5,63,5,3,24.5,14,4,4,0,0,0,0,1,0,170,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,10,36.5,48,4.5,8,16,23,1,8,0,0,0,0,0,1,146,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,11,55,51,10,4,17,16,8,2,0,0,0,0,1,0,164,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,12,54,50,8,3,23,15,6,2,0,0,0,0,0,0,161,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,UG,28.5,12,6,4,17.5,5,4,1,0,0,0,0,1,0,79,,,,
23,MIDDLESEX,3140,Middlesex Borough Public Schools,999,District Total,55,707.5,650,77.5,80,247,240,67,53,0,0,1,0,12,9,2144,350,151.5,49,3
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,004,Middlesex County Academy,UG,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,,,
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,004,Middlesex County Academy,55,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,006,Piscataway Regional Day School,UG,15,6,13,5,20,14,8.5,4,0,0,0,0,0,0,85.5,,,,
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,006,Piscataway Regional Day School,55,15,6,13,5,20,14,8.5,4,0,0,0,0,0,0,85.5,11,3,0,0
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,030,Academy Learning Center,UG,36,12,12,4,7,6,12,5,0,0,0,0,0,0,94,,,,
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,030,Academy Learning Center,55,36,12,12,4,7,6,12,5,0,0,0,0,0,0,94,10,0,0,0
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,031,Center for Lifelong Learning,UG,27,9,22,6,31,10,11,4,0,0,0,0,0,0,120,,,,
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,031,Center for Lifelong Learning,55,27,9,22,6,31,10,11,4,0,0,0,0,0,0,120,20,5,0,0
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,080,Raritan Valley Academy,UG,8,2,12,3,5,0,0,0,0,0,0,0,0,0,30,,,,
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,080,Raritan Valley Academy,55,8,2,12,3,5,0,0,0,0,0,0,0,0,0,30,13,2,0,0
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,090,NuView Academy,UG,10,2,11,1,11,5,0,0,0,0,0,0,0,0,40,,,,
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,090,NuView Academy,55,10,2,11,1,11,5,0,0,0,0,0,0,0,0,40,11,0,0,0
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,100,Bright Beginnings Learning Center,UG,16,10,21,3,17,12,7,10,0,0,0,0,0,0,96,,,,
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,100,Bright Beginnings Learning Center,55,16,10,21,3,17,12,7,10,0,0,0,0,0,0,96,17,2,1,0
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,999,District Total,UG,114,41,92,22,91,47,38.5,23,0,0,0,0,0,0,468.5,,,,
23,MIDDLESEX,3145,Middlesex Regional Educational Services Commission,999,District Total,55,114,41,92,22,91,47,38.5,23,0,0,0,0,0,0,468.5,82,12,1,0
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,010,Middlesex County Voc Academy Math Science &Engineering Techn,09,5,4,1,0,1,0,22,8,0,0,0,1,0,0,42,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,010,Middlesex County Voc Academy Math Science &Engineering Techn,10,9,8,0,0,0,0,15,10,0,0,0,0,0,0,42,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,010,Middlesex County Voc Academy Math Science &Engineering Techn,11,15,5,0,0,0,1,8,8,0,0,0,0,0,0,37,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,010,Middlesex County Voc Academy Math Science &Engineering Techn,12,6,9,1,0,0,0,11,8,0,0,0,0,0,0,35,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,010,Middlesex County Voc Academy Math Science &Engineering Techn,55,35,26,2,0,1,1,56,34,0,0,0,1,0,0,156,0,0,0,0
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,040,Middlesex County Vocational School  East  Brunswick,09,22,26,4.5,6.5,13,16,2,0,0,0,0,0,0,2,92,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,040,Middlesex County Vocational School  East  Brunswick,10,30,31,6,12,10,8,2,0,0,0,0,0,0,1,100,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,040,Middlesex County Vocational School  East  Brunswick,11,33,27.5,6,9.5,7,8,1,0,0,0,0,0,0,0,92,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,040,Middlesex County Vocational School  East  Brunswick,12,28,24.5,7,5,11,13,0,0,0,0,0,0,0,0,88.5,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,040,Middlesex County Vocational School  East  Brunswick,UG,1.5,0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,3.5,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,040,Middlesex County Vocational School  East  Brunswick,55,114.5,109,24,33.5,42,45,5,0,0,0,0,0,0,3,376,101.5,41.5,0,0
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,060,Middlesex County Vocational School Perth Amboy,09,8,1,2,4,32,32,1,1,0,0,0,0,0,0,81,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,060,Middlesex County Vocational School Perth Amboy,10,7,3,3,4,32,24,0,1,0,0,0,0,0,0,74,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,060,Middlesex County Vocational School Perth Amboy,11,4,4,6,4,30,22,0,0,0,0,0,0,0,0,70,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,060,Middlesex County Vocational School Perth Amboy,12,6,8,2,4,33,16,0,1,0,0,0,0,0,0,70,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,060,Middlesex County Vocational School Perth Amboy,55,25,16,13,16,127,94,1,3,0,0,0,0,0,0,295,164,50,15,1
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,065,Middlesex County Vocational School Piscataway,09,10,7,4.5,12,37.5,27,0,0,0.5,0,0,0,0,0,98.5,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,065,Middlesex County Vocational School Piscataway,10,12.5,7.5,8.5,9,23,32,3,1,0,0,0,0,0,0,96.5,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,065,Middlesex County Vocational School Piscataway,11,8.5,8,9.5,7,10.5,23,0,0,0,0,0,0,0,0,66.5,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,065,Middlesex County Vocational School Piscataway,12,9.5,6,6,10,20,31,1.5,0,0,0,0,0,0,0,84,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,065,Middlesex County Vocational School Piscataway,UG,5.5,1,1,0,3,0,0.5,0,0,0,0,0,0,0,11,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,065,Middlesex County Vocational School Piscataway,55,46,29.5,29.5,38,94,113,5,1,0.5,0,0,0,0,0,356.5,151,32,1,0
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,070,Middlesex County Voc Acad Allied Health & Biomedical Science,08,5,0.5,2,2.5,0.5,1,1,0,0,0,0,0,0,0,12.5,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,070,Middlesex County Voc Acad Allied Health & Biomedical Science,09,7,20,2,0,4,1,11,17,0,0,0,0,0,0,62,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,070,Middlesex County Voc Acad Allied Health & Biomedical Science,10,5,6,0,0,1,2,10,16,0,0,0,0,0,0,40,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,070,Middlesex County Voc Acad Allied Health & Biomedical Science,11,4,7,0,1,0,5,8,21,0,0,0,0,0,0,46,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,070,Middlesex County Voc Acad Allied Health & Biomedical Science,12,2,3,0,2,2,2,11,12,0,0,0,0,0,0,34,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,070,Middlesex County Voc Acad Allied Health & Biomedical Science,UG,1,0,1,0,1,0.5,0,0,0,0,0,0,0,0,3.5,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,070,Middlesex County Voc Acad Allied Health & Biomedical Science,55,24,36.5,5,5.5,8.5,11.5,41,66,0,0,0,0,0,0,198,21,8,0,0
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,300,Middlesex Co Voc School Piscataway School of Career Develop,09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,300,Middlesex Co Voc School Piscataway School of Career Develop,10,8,4,6,1,16,12,0,0,0,0,0,0,0,0,47,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,300,Middlesex Co Voc School Piscataway School of Career Develop,11,8,5,2,3,7,5,0,1,0,0,0,0,0,0,31,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,300,Middlesex Co Voc School Piscataway School of Career Develop,12,7,6,7,5,12,2,2,0,0,0,0,0,0,0,41,,,,
23,MIDDLESEX,3150,Middlesex County Vocational and Technical Schools,300,Middlesex Co Voc School Piscataway School of Career Develop,UG,11,6,6,2,19,9,0,0,0,0,0,0,0,0,53,,,,
