County_ID,County_Name,Dist_ID,District_Name,School_ID,School_Name,PRGCODE,Grade_Level,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,Row_Total,Free_Lunch,Reduced_Price_Lunch,English_Learners,Migrant
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,KF,KG,0,1,3,1,17,8,5,4,0,0,0,0,1,0,40,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,01,01,0,0,2,2,17,19,5,3,1,0,0,0,0,0,49,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,02,02,0,2,0,2,16,18,7,4,0,0,0,0,0,0,49,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,03,03,0,0,1,1,15,25,4,5,0,0,1,2,0,0,54,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,04,04,0,0,3,3,14,30,4,10,0,0,2,0,0,0,66,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,05,05,0,0,1,0,13,15,10,4,0,0,2,0,0,0,45,,,,
01,ATLANTIC,0110,ATLANTIC CITY,300,Brighton Avenue School,55,TOTAL,0,3,11,11,99,124,39,34,1,0,5,2,1,0,330,291,14,120,0
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,PF,PK,6,2,104,113,54,81,34,28,1,0,0,0,9,4,436,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,KF,KG,4,3,90,91,142,115,27,42,0,1,0,0,7,3,525,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,01,01,2,3,108,81,124,138,44,39,2,0,0,0,6,6,553,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,02,02,5,6,115,106,140,150,36,29,1,0,0,0,0,1,589,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,03,03,4,10,104,93,109,132,32,40,0,0,10,13,3,2,552,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,04,04,4,4,111,100,114,136,38,48,0,0,6,5,0,1,567,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,05,05,3,2,100,97,101,111,35,33,0,0,11,1,1,0,495,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,06,06,4,4,107,92,106,104,43,39,0,0,1,2,0,0,502,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,07,07,3,4,105,89,98,103,42,35,0,0,2,2,1,4,488,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,08,08,6,3,104,99,96,85,35,30,0,0,2,3,1,1,465,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,09,09,36,27,102,86,138,107,54,47,0,0,2,2,0,1,602,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,10,10,42,36,68,73,107,98,48,46,0,1,3,3,1,1,527,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,11,11,44,30,48,58,73,70,43,46,0,0,0,0,2,0,414,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,12,12,56,49,50,54,58,53,41,43,0,0,0,0,1,0,405,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,UG,UG,1,0,3,0,4,1,1,0,0,0,0,0,0,0,10,,,,
01,ATLANTIC,0110,ATLANTIC CITY,999,District Total,55,TOTAL,220,183,1319,1232,1464,1484,553,545,4,2,37,31,32,24,7130,5571,190,1003,1
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,09,09,62,72,21,47,63,75,8,16,0,0,1,1,2,3,371,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,10,10,63,60,28,47,36,56,3,2,1,1,0,0,9,13,319,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,11,11,40,64,21,38,33,47,12,5,1,1,0,0,7,12,281,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,12,12,71,62,21,31,34,40,5,5,0,2,1,3,0,1,276,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,UG,UG,65,28,26,18,16,16,2,2,1,0,0,1,2,1,178,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,010,Atlantic County Institute of Technology,55,TOTAL,301,286,117,181,182,234,30,30,3,4,2,5,20,30,1425,710,151,0,0
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,300,Atlantic County Alternative High School,09,09,1,0,2,2,0,0,0,0,0,0,0,0,0,0,5,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,300,Atlantic County Alternative High School,10,10,0,0,6,10,4,4,0,0,0,0,0,0,0,0,24,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,300,Atlantic County Alternative High School,11,11,0,1,13,6,5,0,1,0,0,0,0,0,0,0,26,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,300,Atlantic County Alternative High School,12,12,0,1,7,4,4,2,0,1,0,0,0,0,0,0,19,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,300,Atlantic County Alternative High School,55,TOTAL,1,2,28,22,13,6,1,1,0,0,0,0,0,0,74,34,5,0,0
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,09,09,63,72,23,49,63,75,8,16,0,0,1,1,2,3,376,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,10,10,63,60,34,57,40,60,3,2,1,1,0,0,9,13,343,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,11,11,40,65,34,44,38,47,13,5,1,1,0,0,7,12,307,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,12,12,71,63,28,35,38,42,5,6,0,2,1,3,0,1,295,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,UG,UG,65,28,26,18,16,16,2,2,1,0,0,1,2,1,178,,,,
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,999,District Total,55,TOTAL,302,288,145,203,195,240,31,31,3,4,2,5,20,30,1499,744,156,0,0
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,PF,PK,2,2,1,1,1,0,0,0,0,0,0,0,1,0,8,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,KF,KG,0,0,3,0,2,0,0,0,0,0,0,0,0,0,5,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,01,01,1,3,3,0,2,0,0,0,0,0,0,0,0,0,9,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,02,02,1,1,0,0,1,0,0,0,0,0,2,0,0,0,5,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,03,03,2,0,2,1,2,0,0,0,0,0,0,0,0,0,7,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,04,04,2,0,1,0,1,2,0,0,0,0,0,0,0,0,6,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,05,05,0,0,1,1,0,1,0,1,0,0,0,0,0,0,4,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,06,06,1,0,3,1,3,0,1,0,0,0,0,0,0,0,9,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,07,07,2,0,0,0,3,1,1,0,0,0,0,0,0,0,7,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,08,08,3,0,1,0,1,0,0,0,0,0,0,0,0,0,5,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,UG,UG,36,12,20,10,27,10,5,5,0,0,1,0,4,2,132,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,030,Atlantic County Elementary and Middle Schools,55,TOTAL,50,18,35,14,43,14,7,6,0,0,3,0,5,2,197,85,9,0,0
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,060,Atlantic County High School,09,09,0,1,2,1,2,1,0,0,0,0,0,0,0,0,7,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,060,Atlantic County High School,10,10,0,0,2,1,2,0,0,0,0,0,0,0,0,0,5,,,,
