County Code,County Name,District Code,District Name,Total Enrollment,White,%White,Black,%Black,Hispanic,%Hispanic,Asian,%Asian,Native American,%Native American,Hawaiian Native,%Hawaiian Native,Two or More Races,%Two or More Races,Pre-K Halfday,Pre-K FullDay,Kindergarten Halfday,Kindergarten Fullday,First Grade,Second Grade,Third Grade,Fourth Grade,Fifth Grade,Sixth Grade,Seventh Grade,Eighth Grade,Ninth Grade,Tenth Grade,Eleventh Grade,Twelfth Grade,Ungraded,%Free Lunch,%Reduced Lunch,%English Learners,%Migrant,%Military,%Homeless
13,Essex,3750,Nutley Town,4069,2368,58.2,112,2.8,1037,25.5,457,11.2,7,0.2,1,0,87,2.1,21,23,0,295,302,274,315,287,293,294,344,267,262,312,291,294,195,10.2,3.6,2.3,0,3.2,0.1
13,Essex,3880,City Of Orange Twp,5259,17,0.3,2953,56.2,2243,42.7,9,0.2,4,0.1,2,0,31,0.6,0,331,0,362,411,405,388,372,411,356,358,347,288,323.5,282,291,333.5,75.6,8.1,15.8,0,0,0.9
13,Essex,4530,Roseland Boro,468,319,68.2,16,3.4,59,12.6,53,11.3,0,0,1,0.2,20,4.3,18,0,0,55,58,68,70,67,61,68,0,0,0,0,0,0,3,1.9,0.2,1.3,0,0,0
13,Essex,4900,South Orange-Maplewood,7148.5,3958,55.4,1851.5,25.9,566,7.9,265,3.7,8,0.1,8,0.1,492,6.9,0,127,0,575,588,545,560,575,565,540,539,518,520,463.5,495,476,62,12.9,2.9,1.2,0.1,0.2,0.1
13,Essex,5370,Verona Boro,2262,1826.5,80.7,50,2.2,226.5,10,101,4.5,5,0.2,7,0.3,46,2,24,0,0,169,160,158,169,148,145,172,172,174,149,178.5,193.5,184,66,0,0,1.1,0,0,0.1
13,Essex,5630,West Essex Regional,1651,1378,83.5,20,1.2,134,8.1,89,5.4,3,0.2,3,0.2,24,1.5,0,0,0,0,0,0,0,0,0,0,279,287,257,268,267,288,5,2.3,0.9,0.2,0,0,0
13,Essex,5680,West Orange Town,6611,1271,19.2,2415,36.5,2179,33,325,4.9,6,0.1,25,0.4,390,5.9,27,0,0,432,460,453,454,436,517,492,484,481,490.5,521,540,441,382.5,35.5,5.4,3.7,0,0,0.3
15,Gloucester,0860,Clayton Boro,1470,704,47.9,369,25.1,218,14.8,26,1.8,2,0.1,0,0,151,10.3,32,73,0,109,76,93,110,92,104,118,103,133,108,111,86,103,19,39.1,7.8,1.5,0,1.2,1.4
15,Gloucester,0870,Clearview Regional,2254,1870,83,128,5.7,125,5.5,89,3.9,1,0,1,0,40,1.8,0,0,0,0,0,0,0,0,0,0,371,418,358,358,370,338,41,11.2,2,0.1,0,0,0.5
15,Gloucester,1100,Deptford Twp,4061.5,2275,56,889.5,21.9,540,13.3,266,6.5,2,0,7,0.2,82,2,180,0,0,283,283,259,299,270,304,343,337,269,248,239,270,248.5,229,29.5,6.5,1.9,0,0.7,1.6
15,Gloucester,1180,East Greenwich Twp,1318,1052,79.8,60,4.6,80,6.1,53,4,0,0,2,0.2,71,5.4,24,2,0,175,171,165,174,189,172,171,0,0,0,0,0,0,75,6,0.9,0.5,0.3,0.8,0
15,Gloucester,1330,Elk Twp,323,227,70.3,42,13,46,14.2,6,1.9,0,0,1,0.3,1,0.3,32,0,0,37,40,47,45,37,43,42,0,0,0,0,0,0,0,25.1,4.6,2.2,0.6,0,8
15,Gloucester,1590,Franklin Twp,1421,1116,78.5,76,5.3,159,11.2,13,0.9,1,0.1,0,0,56,3.9,39,0,0,175,183,194,200,171,216,201,0,0,0,0,0,0,42,29,5.1,1,0,1.3,1.2
15,Gloucester,1715,Gateway Regional,900,690,76.7,73,8.1,86,9.6,23,2.6,0,0,3,0.3,25,2.8,0,0,0,0,0,0,0,0,0,0,158,145,131,156,145,163,2,26.8,7.4,0,0,1.3,1.8
15,Gloucester,1730,Glassboro,1925,701,36.4,646,33.6,359,18.6,74,3.8,2,0.1,1,0.1,142,7.4,33,77,0,128,137,137,148,127,132,141,146,146,126,142,139,111,55,40.7,2.7,3.5,0,0.5,1
15,Gloucester,1774,Gloucester Co Spec Serv,563,310,55.1,129,22.9,86,15.3,7,1.2,1,0.2,0,0,30,5.3,0,5,0,2,10,2,6,8,8,8,3,7,10,9,9,22,454,24.7,4.6,0.4,0,0.4,1.1
15,Gloucester,1775,Gloucester Co Vocational,1522.5,1164,76.5,108.5,7.1,109,7.2,71,4.7,0,0,1,0.1,69,4.5,0,0,0,0,0,0,0,0,0,0,0,0,407,415,374,326.5,0,7.6,1.1,0,0,0.9,0.4
15,Gloucester,1830,Greenwich Twp,442,325,73.5,24,5.4,47,10.6,7,1.6,0,0,1,0.2,38,8.6,25,0,0,43,35,45,54,41,53,49,46,51,0,0,0,0,0,28.5,7.9,0,0,0,3.8
15,Gloucester,2070,Harrison Twp,1420,1150,81,57,4,97,6.8,64,4.5,1,0.1,0,0,51,3.6,61,4,0,173,179,184,177,186,215,229,0,0,0,0,0,0,12,11.3,0.7,0.3,0,0.6,0
15,Gloucester,2440,Kingsway Regional,2796,2075.5,74.2,315,11.3,185.5,6.6,126,4.5,1,0,1,0,92,3.3,0,0,0,0,0,0,0,0,0,0,511,503,455,441,426,436,24,11.2,1.6,0.4,0,0.6,0.5
15,Gloucester,2750,Logan Twp,836,598,71.5,77,9.2,72,8.6,27,3.2,2,0.2,0,0,60,7.2,0,85,0,53,66,93,87,92,91,93,72,82,0,0,0,0,22,16.4,2.8,0.6,0,0,0.2
15,Gloucester,2990,Mantua Twp,1263,1040,82.3,61,4.8,81,6.4,27,2.1,0,0,0,0,54,4.3,0,132,0,157,132,169,147,167,167,184,0,0,0,0,0,0,8,17.7,3.6,0.9,0,0,0
15,Gloucester,3280,Monroe Twp,5665,3712,65.5,903,15.9,604,10.7,160,2.8,15,0.3,9,0.2,262,4.6,60,12,285,0,360,372,388,443,425,453,479,472,437,436,472,409,162,26.6,6.2,1.7,0,0.3,1
15,Gloucester,3490,National Park Boro,289,245,84.8,16,5.5,17,5.9,0,0,2,0.7,0,0,9,3.1,0,27,0,38,34,41,40,37,39,25,0,0,0,0,0,0,8,32.9,9.7,0,0,0,5.5
15,Gloucester,4020,Paulsboro Boro,1165,353,30.3,573,49.2,177,15.2,7,0.6,2,0.2,4,0.3,49,4.2,0,82,0,100,90,89,81,79,93,57,65,63,98,73,66,73,56,81.5,0,0.9,0,0,5.5
15,Gloucester,4140,Pitman Boro,1234,1099,89.1,33,2.7,44,3.6,15,1.2,0,0,2,0.2,41,3.3,33,0,0,87,93,76,102,75,90,99,101,112,70,90,89,98,19,16,4,0.2,0.1,0,0.7
15,Gloucester,4880,South Harrison Twp,330,291,88.2,9,2.7,22,6.7,5,1.5,0,0,0,0,3,0.9,18,0,0,35,51,38,48,47,47,46,0,0,0,0,0,0,0,10.6,2.4,2.7,0,0,0.9
15,Gloucester,4940,Delsea Regional H.S Dist.,1616,1218,75.4,182,11.3,138,8.5,13,0.8,0,0,0,0,65,4,0,0,0,0,0,0,0,0,0,0,278,275,270,246,221,237,89,22.6,4.2,0.3,0.2,2.5,2.3
15,Gloucester,5120,Swedesboro-Woolwich,1581,1106,70,179,11.3,169,10.7,74,4.7,2,0.1,1,0.1,50,3.2,30,11,0,184,204,189,209,219,177,244,0,0,0,0,0,0,114,12.5,4.6,2.3,0.1,1.5,0.4
15,Gloucester,5500,Washington Twp,7205,5672,78.7,606,8.4,413,5.7,307,4.3,3,0,7,0.1,197,2.7,27,0,0,462,489,514,547,539,553,551,553,586,521,586,537,537,203,18.3,3.8,0.9,0,0,0.3
15,Gloucester,5590,Wenonah Boro,166,147,88.6,0,0,5,3,1,0.6,0,0,0,0,13,7.8,8,0,0,27,17,27,14,25,19,28,0,0,0,0,0,0,1,0.6,1.8,0,0,0,0
15,Gloucester,5620,West Deptford Twp,2955.5,2095.5,70.9,287,9.7,333,11.3,66,2.2,2,0.1,2,0.1,170,5.8,0,142,0,200,182,181,191,216,183,202,192,202,224,219,224,183.5,214,23.3,5.5,0.6,0,0.1,1
15,Gloucester,5740,Westville Boro,359,217,60.4,57,15.9,63,17.5,17,4.7,0,0,0,0,5,1.4,36,0,0,38,41,50,42,43,41,51,0,0,0,0,0,0,17,51.5,8.1,2.2,0,1.9,8.9
15,Gloucester,5860,Woodbury City,1609,437,27.2,570,35.4,455,28.3,22,1.4,3,0.2,2,0.1,120,7.5,0,139,0,117,112,125,115,98,115,104,111,104,110,91,86,85,97,62.2,5.1,6.4,0,0,1.6
15,Gloucester,5870,Woodbury Heights Boro,248,197,79.4,20,8.1,22,8.9,2,0.8,0,0,1,0.4,6,2.4,9,0,0,30,37,35,35,35,30,28,0,0,0,0,0,0,9,19,7.3,0,0,0,0.4
17,Hudson,0220,Bayonne City,9714.5,3816.5,39.3,960.5,9.9,3833,39.5,784,8.1,7.5,0.1,21,0.2,292,3,0,571,0,689,738,682,670,662,725,689,697,683,587.5,540.5,542.5,538.5,699.5,50.6,4.9,4.8,0,1,0.2
17,Hudson,1200,East Newark Boro,227,17,7.5,1,0.4,207,91.2,1,0.4,0,0,0,0,1,0.4,34,0,0,8,9,16,29,25,26,21,29,30,0,0,0,0,0,67,4.8,22,0,0,0
17,Hudson,1850,Guttenberg Town,971,67,6.9,8,0.8,879,90.5,11,1.1,3,0.3,0,0,3,0.3,42,0,0,95,102,102,106,83,95,104,104,97,0,0,0,0,41,71.1,8.8,21.6,3.4,0,0.2
17,Hudson,2060,Harrison Town,1977,261,13.2,40,2,1510,76.4,152,7.7,0,0,1,0.1,13,0.7,0,5,0,147,137,136,137,155,150,140,141,136,189,170,168,165,1,65.5,15.7,13.9,0.1,0.3,0.8
17,Hudson,2210,Hoboken City,2233,993,44.5,245,11,829,37.1,119,5.3,6,0.3,6,0.3,35,1.6,0,101,0,332,258,205,179,165,132,121,131,73,112,115,112,81,116,37.6,3.3,1,0,0,1.3
17,Hudson,2295,Hudson County Vocational,2738.5,719.5,26.3,258.5,9.4,1192,43.5,480,17.5,9.5,0.3,24,0.9,55,2,0,0,0,0,0,0,0,0,0,66,47,43,690.5,639.5,622.5,614.5,15.5,35.2,10.4,0.4,0,0.1,0
17,Hudson,2390,Jersey City,26593,3941,14.8,6902,26,10247,38.5,4857,18.3,60,0.2,190,0.7,396,1.5,0,2458,0,2027,1973,2009,1862,1825,1743,1855,1850,1744,1545,1405,1292,1311,1694,56.1,3.9,14.3,0,0,0.8
17,Hudson,2410,Kearny Town,5322,1624,30.5,75,1.4,3408,64,167,3.1,6,0.1,5,0.1,37,0.7,40,219,0,305,310,332,330,338,353,397,410,405,464,406,420,420,173,48.4,8.6,9,0,0,0.1
17,Hudson,3610,North Bergen Twp,7549,638,8.5,64,0.8,6629,87.8,186,2.5,5,0.1,7,0.1,20,0.3,264,1,0,490,450,470,525,540,525,509,528,578,647,546,482,556,438,56.4,6.5,12.1,0,0.1,0.2
17,Hudson,4730,Secaucus Town,2285,735,32.2,89,3.9,742,32.5,678,29.7,4,0.2,3,0.1,34,1.5,81,8,0,175,189,160,153,153,165,186,163,178,148,132,139,177,78,20.8,6.1,3.2,0,0.2,0.2
17,Hudson,5240,Union City,12251,256,2.1,140,1.1,11698,95.5,154,1.3,1,0,1,0,1,0,0,398,0,892,924,905,898,872,827,837,903,805,901,907,854,851,477,75.5,9.3,28.3,0,0,0.1
17,Hudson,5580,Weehawken Twp,1381,524,37.9,78,5.6,636,46.1,123,8.9,1,0.1,0,0,19,1.4,0,99,0,125,90,108,99,99,104,102,94,88,84,103,93,93,0,26.9,5.2,6.8,0,0,0.1
17,Hudson,5670,West New York Town,7882,222,2.8,76,1,7442,94.4,120,1.5,0,0,2,0,20,0.3,0,452,0,596,583,557,563,569,582,556,552,517,543,560,515,416,321,75.5,9.5,13.9,0,0.1,0
19,Hunterdon,0020,Alexandria Twp,478,413,86.4,5,1,33,6.9,18,3.8,0,0,0,0,9,1.9,0,37,0,37,35,49,45,58,53,57,60,47,0,0,0,0,0,5.6,0.4,0,0,0,0
19,Hunterdon,0370,Bethlehem Twp,345,299,86.7,1,0.3,28,8.1,11,3.2,0,0,0,0,6,1.7,5,17,0,27,20,36,39,38,39,40,34,43,0,0,0,0,7,1.7,1.7,0,0,0.3,0
19,Hunterdon,0430,Bloomsbury Boro,91,63,69.2,14,15.4,4,4.4,7,7.7,0,0,0,0,3,3.3,12,0,0,11,9,11,11,10,10,8,7,2,0,0,0,0,0,24.2,0,0,0,1.1,0
19,Hunterdon,0670,Califon Boro,78,65,83.3,0,0,10,12.8,0,0,0,0,0,0,3,3.8,13,0,0,6,6,0,9,8,7,6,15,7,0,0,0,0,1,3.8,0,0,0,0,0
19,Hunterdon,0910,Clinton-Glen Gardner,440,309,70.2,16,3.6,73,16.6,34,7.7,0,0,5,1.1,3,0.7,18,0,0,53,42,32,46,43,43,57,47,50,0,0,0,0,9,9.8,1.6,0,0,0,0
19,Hunterdon,0920,Clinton Twp,1221,967,79.2,16,1.3,89,7.3,102,8.4,1,0.1,0,0,46,3.8,0,32,0,110,108,105,123,134,137,132,170,163,0,0,0,0,7,3.1,1.1,1.1,0,0.5,0
19,Hunterdon,1040,Delaware Twp,378,299,79.1,4,1.1,50,13.2,7,1.9,0,0,0,0,18,4.8,0,27,0,29,37,40,42,36,44,41,34,47,0,0,0,0,1,6.6,2.9,2.1,0,0,0
19,Hunterdon,1050,Delaware Valley Regional,685.5,624.5,91.1,7.5,1.1,32,4.7,13.5,2,0,0,0,0,8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,185,184,153,153,10.5,5.3,1.8,0.3,0,0.7,0.1
19,Hunterdon,1160,East Amwell Twp,354,287,81.1,10,2.8,43,12.1,8,2.3,0,0,0,0,6,1.7,8,23,0,32,39,36,40,37,38,30,31,40,0,0,0,0,0,11.3,4.5,0.3,0,0,0.6
19,Hunterdon,1376,South Hunterdon Regional School District,921,646,70.1,40,4.3,197.5,21.4,6,0.7,0,0,0,0,31.5,3.4,0,29,0,66,48,54,56,85,60,68,66,83,77,73,76,71,9,19.9,3.3,8.2,0,0.2,0.7
19,Hunterdon,1510,Flemington-Raritan Reg,3075,2047,66.6,92,3,564,18.3,307,10,3,0.1,6,0.2,56,1.8,8,14,0,297,304,317,313,288,339,308,383,390,0,0,0,0,114,16.7,3.3,6,0,0.3,0.1
19,Hunterdon,1600,Franklin Twp,272,229,84.2,1,0.4,28,10.3,14,5.1,0,0,0,0,0,0,6,13,0,28,18,20,22,29,34,31,38,33,0,0,0,0,0,5.1,0,0,0,0,0
19,Hunterdon,1680,Frenchtown Boro,121,97,80.2,4,3.3,8,6.6,4,3.3,0,0,0,0,8,6.6,2,11,0,15,7,10,15,12,8,13,19,9,0,0,0,0,0,11.6,0.8,4.1,0,0,0
19,Hunterdon,1970,Hampton Boro,89,70,78.7,3,3.4,14,15.7,0,0,0,0,0,0,2,2.2,0,15,0,12,8,16,8,12,12,0,0,0,0,0,0,0,6,23.6,2.2,0,0,1.1,0
19,Hunterdon,2140,High Bridge Boro,363,289,79.6,14,3.9,45,12.4,8,2.2,1,0.3,0,0,6,1.7,0,26,0,27,28,28,44,31,37,39,43,46,0,0,0,0,14,12.4,1.7,1.1,0,0,0
19,Hunterdon,2220,Holland Twp,525,486,92.6,4,0.8,23,4.4,5,1,0,0,1,0.2,6,1.1,23,27,0,42,42,54,53,47,50,56,67,53,0,0,0,0,11,4.8,1.9,0.4,0,0,0
19,Hunterdon,2300,Hunterdon Central Reg,2644,2054,77.7,74,2.8,308.5,11.7,173.5,6.6,1,0,2,0.1,31,1.2,0,0,0,0,0,0,0,0,0,0,0,0,652,641,670,655.5,25.5,9.3,1.9,3.2,0,0.4,0.2
19,Hunterdon,2308,Hunterdon Co Vocational,450,369,82,8,1.8,29.5,6.6,29,6.4,0.5,0.1,0,0,14,3.1,0,0,0,0,0,0,0,0,0,0,0,0,67,58,146,173.5,5.5,2.2,1.9,0.2,0,2.1,0.1
19,Hunterdon,2450,Kingwood Twp,358,323,90.2,2,0.6,24,6.7,5,1.4,0,0,2,0.6,2,0.6,0,13,0,31,23,40,43,38,28,44,52,46,0,0,0,0,0,10.1,0.8,0,0,0.3,0.3
19,Hunterdon,2590,Lebanon Boro,97,79,81.4,3,3.1,10,10.3,5,5.2,0,0,0,0,0,0,13,0,0,7,13,16,13,13,7,15,0,0,0,0,0,0,0,4.1,0,1,0,0,0
19,Hunterdon,2600,Lebanon Twp,630,575,91.3,22,3.5,22,3.5,8,1.3,1,0.2,2,0.3,0,0,16,0,0,55,59,45,63,56,67,80,79,88,0,0,0,0,22,5.9,2.7,0.6,0,0,0.2
19,Hunterdon,3180,Milford Boro,60,47,78.3,1,1.7,8,13.3,3,5,0,0,1,1.7,0,0,0,12,0,10,13,5,6,3,11,0,0,0,0,0,0,0,0,20,8.3,0,0,0,0
19,Hunterdon,3660,N Hunt/Voorhees Regional,2311.5,1948,84.3,62,2.7,152.5,6.6,118.5,5.1,2.5,0.1,0,0,28,1.2,0,0,0,0,0,0,0,0,0,0,0,0,516,580,562,614.5,39,1.8,0.9,0.3,0,0.5,0.2
19,Hunterdon,4350,Readington Twp,1477,1192,80.7,19,1.3,150,10.2,63,4.3,1,0.1,7,0.5,45,3,25,0,0,136,151,136,136,181,141,174,164,190,0,0,0,0,43,6.8,1,1.4,0,0.1,0.2
19,Hunterdon,5180,Tewksbury Twp,513,441,86,1,0.2,35,6.8,10,1.9,0,0,0,0,26,5.1,0,5,0,39,43,53,46,56,59,66,62,78,0,0,0,0,6,1.4,0,0.2,0,0,0
19,Hunterdon,5270,Union Twp,437,370,84.7,10,2.3,22,5,28,6.4,1,0.2,1,0.2,5,1.1,25,0,0,37,36,39,36,49,41,54,52,61,0,0,0,0,7,4.3,0.2,0.7,0,0.5,0
21,Mercer,1245,East Windsor Regional,5172.5,1483.5,28.7,476.5,9.2,2207.5,42.7,871,16.8,3,0.1,8,0.2,123,2.4,28,0,0,336,357,336,352,364,372,398,436,388,414,403.5,471,360.5,156.5,29.7,10.1,13.3,0,0.8,0.4
21,Mercer,1430,Ewing Twp,3418,885,25.9,1585.5,46.4,651.5,19.1,165,4.8,0,0,4,0.1,127,3.7,41,1,0,251,211,230,220,227,231,234,240,240,228,233.5,252.5,228,350,38.6,8.5,4.4,0,0.7,0.7
21,Mercer,1431,Katzenbach,74.5,14.5,19.5,19,25.5,36,48.3,4,5.4,0,0,0,0,1,1.3,0,2,0,1,1,1,3,0,1,0,1,0,0,0,0,2,62.5,9.4,9.4,4,1.3,0,2.7
21,Mercer,1950,Hamilton Twp,11561,4872,42.1,1969.5,17,3892,33.7,423,3.7,6.5,0.1,9,0.1,389,3.4,94,37,0,813,804,808,830,793,879,819,803,825,888.5,843,857.5,772.5,694.5,33.1,6.1,5.7,0,0,0.2
21,Mercer,2280,Hopewell Valley Regional,3419,2524.5,73.8,80,2.3,182,5.3,452,13.2,0,0,3,0.1,177.5,5.2,51,0,0,200,233,220,235,226,271,278,267,267,265,277,271,251,107,2.6,1.1,0.6,0,0,0
21,Mercer,2580,Lawrence Twp,3790,1572,41.5,526.5,13.9,755,19.9,740,19.5,2,0.1,4,0.1,190.5,5,0,73,0,254,256,266,286,249,248,285,314,308,293,290.5,275,270.5,122,19.3,7.2,3,0,0.2,0.1
21,Mercer,3103,Mercer County Special Services School District,540,98,18.1,242,44.8,152,28.1,33,6.1,1,0.2,0,0,14,2.6,0,4,0,5,1,2,1,0,1,3,4,2,4,2,4,12,495,41.7,4.3,1.5,0,0,2.6
21,Mercer,3105,Mercer County Vocational,644,206.5,32.1,183.5,28.5,193,30,46.5,7.2,0.5,0.1,0,0,14,2.2,0,0,0,0,0,0,0,0,0,0,0,0,78.5,74,181.5,265.5,44.5,29.4,5.6,0.9,0,0,0.5
21,Mercer,4255,Princeton Public Schools,3818,1925.5,50.4,213,5.6,594,15.6,797.5,20.9,2,0.1,1,0,285,7.5,0,62,0,193,201,239,233,228,254,260,268,245,388,421.5,412,345,68.5,10,2.8,4.6,0.1,0,0
21,Mercer,5210,Trenton Public School District,12652.5,114.5,0.9,4582,36.2,7845,62,31,0.2,7,0.1,9,0.1,64,0.5,0,2,0,1126,1164,1152,1060,980,990,720,691,741,1020,849,716.5,703,738,72.3,2.3,30,0,0,1.6
21,Mercer,5510,Robbinsville Twp,3149.5,1722,54.7,72,2.3,160,5.1,1125.5,35.7,7,0.2,3,0.1,60,1.9,16,0,0,169,177,179,225,246,223,278,245,260,252,316,240.5,229.5,93.5,2.3,1,1.1,0,0.3,0
21,Mercer,5715,W Windsor-Plainsboro Reg,9499,1679,17.7,445,4.7,403,4.2,6804,71.6,5,0.1,7,0.1,156,1.6,58,19,517,12,582,617,649,710,761,753,803,791,798,817,776,702.5,133.5,3.1,1.7,3.3,0,0.2,0
23,Middlesex,0750,Carteret Boro,3789,373,9.8,594,15.7,1825,48.2,920,24.3,5,0.1,5,0.1,67,1.8,0,161,0,248,271,274,260,262,315,314,263,286,234,281,239,263,118,64.8,8.4,12.7,0,0.3,0.6
23,Middlesex,0970,Cranbury Twp,479,293,61.2,17,3.5,33,6.9,114,23.8,0,0,0,0,22,4.6,19,0,0,40,36,44,62,47,50,70,55,56,0,0,0,0,0,3.8,0.6,1.3,1.3,0,0
23,Middlesex,1140,Dunellen Boro,1250,401,32.1,151,12.1,610,48.8,67,5.4,2,0.2,2,0.2,17,1.4,0,14,0,83,106,100,77,89,84,92,107,88,90,85,99,80,56,38,8.4,10.9,0.9,1.8,0.3
23,Middlesex,1170,East Brunswick Twp,8208,4028,49.1,445,5.4,727,8.9,2781,33.9,14,0.2,22,0.3,191,2.3,92,5,0,420,561,565,564,582,607,663,661,635,629,703.5,681,657.5,182,13.8,4.8,2.9,0,0,0.1
23,Middlesex,1290,Edison Twp,16528.5,2002,12.1,1257,7.6,1955.5,11.8,10893,65.9,115,0.7,40,0.2,266,1.6,74,4,849,4,1164,1341,1301,1313,1328,1311,1355,1286.5,1177,1127.5,1195,1120,578.5,13.8,1.9,2.7,0.1,0,3
23,Middlesex,2150,Highland Park Boro,1574,601,38.2,145,9.2,368.5,23.4,354,22.5,2,0.1,3,0.2,100.5,6.4,58,0,0,111,115,115,115,101,121,113,119,135,97,118.5,103,106,46.5,26.8,6.7,8.9,0,0,0.2
23,Middlesex,2370,Jamesburg Boro,705,245,34.8,44,6.2,386,54.8,17,2.4,1,0.1,2,0.3,10,1.4,0,109,0,51,55,66,69,73,55,64,60,72,0,0,0,0,31,49.6,9.6,19.7,0,0,0
23,Middlesex,3120,Metuchen Boro,2274,1219,53.6,84,3.7,298,13.1,533,23.4,4,0.2,4,0.2,132,5.8,12,0,86,3,160,190,163,187,187,180,173,180,174,191.5,186.5,167,34,5.4,1.5,1,0,0.2,0.3
23,Middlesex,3140,Middlesex Boro,2076,1025,49.4,137,6.6,695,33.5,156,7.5,4,0.2,7,0.3,52,2.5,19,3,0,166,154,129,152,143,132,129,163,169,135.5,167,158.5,152,104,23.9,7.5,7.4,0,0,0.4
23,Middlesex,3145,Educational Services Commission Of New Jersey,632,172,27.2,125,19.8,232,36.7,92,14.6,1,0.2,2,0.3,8,1.3,0,6,0,4,4,5,2,3,7,3,8,7,7,11,4,60,501,13,2.8,1.4,0,0.2,0.8
23,Middlesex,3150,Middlesex Co Vocational,2110.5,637,30.2,178,8.4,887,42,402,19,0,0,1,0,5.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,581.5,526.5,497,483.5,22,35.3,7.4,0.5,0,0.4,0
23,Middlesex,3220,Milltown Boro,796,594,74.6,32,4,134,16.8,15,1.9,4,0.5,1,0.1,16,2,40,3,0,70,77,71,104,73,99,89,80,90,0,0,0,0,0,9.2,2.3,2.4,0,0.8,0.1
23,Middlesex,3290,Monroe Twp,6848,2908,42.5,250,3.7,461,6.7,3129,45.7,1,0,9,0.1,90,1.3,19,0,269,0,393,424,480,482,528,569,595,594,566,587,642,579,121,5.6,1.7,1.5,0,0.2,0.1
23,Middlesex,3530,New Brunswick City,9245.5,77,0.8,721.5,7.8,8370,90.5,38,0.4,9,0.1,1,0,29,0.3,0,376,0,620,713,747,752,749,768,703,683,590,778,554,462,415,335.5,69.9,5.7,26.2,0.3,0,1
23,Middlesex,3620,North Brunswick Twp,5889.5,1005,17.1,1255.5,21.3,2242,38.1,1221,20.7,11,0.2,14,0.2,141,2.4,0,82,0,373,372,372,415,431,462,403,455,449,446.5,463,452,455,259,33.1,5,4.6,0,0.2,0.2
23,Middlesex,3845,Old Bridge Twp,8347.5,4876.5,58.4,684.5,8.2,1285,15.4,1370.5,16.4,11,0.1,8,0.1,112,1.3,0,0,0,566,525,528,600,575,603,601,659,647,692,653.5,685,712,301,17.5,5.8,2.5,0,0,0.1
23,Middlesex,4090,Perth Amboy City,10744,115,1.1,491.5,4.6,10054.5,93.6,40,0.4,1,0,4,0,38,0.4,0,1053,0,774,817,794,772,810,777,807,764,703.5,767.5,640.5,470.5,503,291,85.5,5.4,28.2,0,0,0.6
23,Middlesex,4130,Piscataway Twp,7115,979,13.8,1906,26.8,1555.5,21.9,2411.5,33.9,25,0.4,22,0.3,216,3,2,206,0,479,521,485,504,463,508,471,522,477,520,529,578,568,282,27.7,8.8,7.7,0,0.3,0.4
23,Middlesex,4660,Sayreville Boro,6235.5,2455,39.4,1010,16.2,1317,21.1,1123,18,39,0.6,24,0.4,267.5,4.3,84,111,0,431,437,430,418,464,448,490,451,464.5,421.5,472,457.5,433,223,27.5,8,2.8,0,0.5,0.3
23,Middlesex,4830,South Amboy City,1096,534,48.7,120,10.9,370,33.8,56,5.1,0,0,2,0.2,14,1.3,0,59,0,71,94,74,78,69,89,87,88,70,57,65,46,53,96,34.8,6.7,2.1,0,0.1,0.7
23,Middlesex,4860,South Brunswick Twp,8432,1770,21,598,7.1,681,8.1,5160,61.2,18,0.2,7,0.1,198,2.3,128,5,0,450,458,531,523,599,594,639,629,730,722,743,748,721,212,10.3,2.8,3,0,0.5,0.2
23,Middlesex,4910,South Plainfield Boro,3356.5,1365,40.7,390.5,11.6,964,28.7,548,16.3,4,0.1,18,0.5,67,2,48,32,0,246,238,254,239,228,210,239,280,256.5,253.5,261.5,274,234,63,17.1,5.4,1.7,0,0.6,0.3
23,Middlesex,4920,South River Boro,2309,1102.5,47.7,141,6.1,945.5,40.9,55,2.4,2,0.1,2,0.1,61,2.6,0,102,0,141,163,151,151,179,155,193,155,179,209.5,181,154,146,49.5,42,5,11.1,0,0,0.5
23,Middlesex,4970,Spotswood Boro,1651,1173,71,60,3.6,282,17.1,88,5.3,5,0.3,0,0,43,2.6,0,43,0,100,74,76,112,91,119,97,127,111,192,171,160,166,12,11.7,2.8,0.8,0,1,0.1
23,Middlesex,5850,Woodbridge Twp,13761,4491,32.6,1422,10.3,3470,25.2,4171.5,30.3,1,0,0,0,205.5,1.5,41,0,0,988,1023,984,956,929,1042,1048,1035,1010,942.5,1034.5,1026.5,931.5,770,28.7,7.9,5.4,0,0.3,0.5
25,Monmouth,0100,Asbury Park City,1742.5,59,3.4,891.5,51.2,786,45.1,0,0,0,0,0,0,6,0.3,0,172,0,97,130,125,136,121,127,97,94,103,118,108,121.5,71.5,121.5,62.3,0,11.7,0.3,0,2.9
25,Monmouth,0130,Atlantic Highlands Boro,301,267,88.7,4,1.3,12,4,4,1.3,1,0.3,0,0,13,4.3,15,34,0,36,37,31,37,39,36,28,0,0,0,0,0,0,8,7,0.7,0.7,0,1,0
25,Monmouth,0180,Avon Boro,125,103,82.4,2,1.6,18,14.4,2,1.6,0,0,0,0,0,0,0,7,0,10,9,10,15,13,15,15,18,12,0,0,0,0,1,10.4,0.8,4.8,0,0,0
