"County Code","County Name","District Code","District Name","Total Enrollment","White","Black","Hispanic","Asian","Native American","Hawaiian Native","Two Or More Races","%Free Lunch","%Reduced Lunch","Pre-K","Kindergarten","First Grade","Second Grade","Third Grade","Fourth Grade","Fifth Grade","Sixth Grade","Seventh Grade","Eighth Grade","Ninth Grade","Tenth Grade","Eleventh Grade","Twelfth Grade"
"25","Monmouth","0100","Asbury Park City",-8.4,-16.9,-9.1,-7.1,NA,NA,NA,0,-4.59999999999999,0,-40.7,2.1,-27.7,-4,-23.5,-3.3,-21.3,20.6,2.1,-12.6,-2.5,13.9,-16.9,46.9
"25","Monmouth","0130","Atlantic Highlands Boro",-15.3,-16.9,0,0,-25,0,NA,0,-1.9,0.9,-100,22.2,-10.8,19.4,-16.2,-5.1,0,10.7,NA,NA,NA,NA,NA,NA
"25","Monmouth","0180","Avon Boro",6.4,11.7,50,-33.3,50,NA,NA,NA,-2.1,-0.8,85.7,40,0,-10,-40,23.1,-26.7,13.3,-11.1,50,NA,NA,NA,NA
"25","Monmouth","0225","Bayshore Jointure Comm",0,-9.1,14.3,12.5,0,NA,NA,NA,0,-3.8,NA,NA,NA,NA,NA,NA,NA,-100,-50,200,100,100,0,NA
"25","Monmouth","0270","Belmar Boro",-10.1,-13.8,-23.8,-5.8,-14.3,0,NA,-16.7,-2.8,-2.2,3.8,-9.1,8.6,-22.9,-20.5,-23.4,-8.7,17.9,-29.8,21.2,NA,NA,NA,NA
"25","Monmouth","0500","Bradley Beach Boro",-4.7,-11.6,0,-0.6,0,NA,0,-25,2.8,-0.6,-10.7,-8.7,-11.5,0,-13.3,21.7,-33.3,6.7,23.1,-9.7,NA,NA,NA,NA
"25","Monmouth","0560","Brielle Boro",-1.4,-1.2,0,11.8,33.3,-50,0,-60,-0.2,-0.2,-23.8,-2.1,4.1,-12.7,8,15.2,-19.7,-4.5,31.5,-13.6,NA,NA,NA,NA
"25","Monmouth","0945","Colts Neck Twp",-3.8,-6.1,26.7,27.5,-23.5,0,0,14.3,-0.7,0,-40.2,-15.5,-2,12.9,10.3,15.7,-10.2,10.4,-10.6,-8.1,NA,NA,NA,NA
"25","Monmouth","1000","Deal Boro",-3.1,-1.8,-18.5,14.3,0,NA,NA,0,14.1,1.3,NA,18.8,5.9,-5.3,42.9,-21.1,0,5.3,25,-60,NA,NA,NA,NA
"25","Monmouth","1260","Eatontown Boro",-3.2,-4.1,-15.3,2.8,-2.8,NA,NA,12.5,-1.4,-0.4,-10.7,-9.3,-3.3,6.7,-9.5,6.7,-6.4,0,-8.6,1,NA,NA,NA,NA
"25","Monmouth","1440","Fair Haven Boro",-1.9,-3.3,NA,57.9,-55.6,NA,NA,66.7,0,-0.1,-20.7,2.4,15.4,-10.6,7.1,-13.5,-6.9,-5.7,7.1,0,NA,NA,NA,NA
"25","Monmouth","1490","Farmingdale Boro",-1.2,3.5,-23.1,20,-50,NA,0,-50,0.300000000000001,-1.8,10.5,11.1,14.3,-31.6,46.7,18.2,-18.8,7.1,-20,-30,NA,NA,NA,NA
"25","Monmouth","1640","Freehold Boro",-1.3,-9.1,-6.4,0.1,0,NA,-100,11.8,-0.0999999999999943,-1.7,-7.6,-4.5,-1.9,-1.3,-11,2.5,-1.2,-5.8,0,10.8,NA,NA,NA,NA
"25","Monmouth","1650","Freehold Regional",-1.8,-3,-4.1,3.9,-1.1,200,-20.9,7.5,-0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4,-2.1,0.7,-3.6
"25","Monmouth","1660","Freehold Twp",-3.1,-4.5,2.8,4.2,-4,-30,-16.7,8.3,-0.299999999999999,-0.3,-14.7,-17.1,-5.4,3,-6.8,-8.3,0.7,-2.8,-12.7,15,NA,NA,NA,NA
"25","Monmouth","2105","Hazlet Twp",-4,-5.5,8,-1.8,0.6,NA,0,27.2,-0.5,-0.6,-39.4,12.3,-18.5,10.7,-6.5,5.6,-9.5,1.1,-10.8,-9.2,-4.5,2.7,-4.2,5.5
"25","Monmouth","2120","Henry Hudson Regional",-7.6,-9.4,34.8,-2.7,25,NA,NA,-63.6,-1,0.399999999999999,NA,NA,NA,NA,NA,NA,NA,NA,-22.2,-17.1,28.7,-18.8,27.5,-24.5
"25","Monmouth","2160","Highlands Boro",-2.8,-3.7,-40,0,200,NA,NA,0,1.2,-1.5,-31.8,4.2,-25,42.1,-25,0,40,-16.7,NA,NA,NA,NA,NA,NA
"25","Monmouth","2230","Holmdel Twp",-3.5,-2.7,-5,-4.2,-8.2,-66.7,-31.2,7.4,0.6,-0.1,-65.9,-10.3,-15.6,0.5,-7.4,-15.3,14.2,-21.2,-2.2,4.2,4,-6.6,-5.5,9.3
"25","Monmouth","2290","Howell Twp",-3.4,-3.8,6.4,-7.1,-4.9,0,-50,12,-0.699999999999999,-0.1,-36.2,-8.6,0.2,5.1,-7.5,2.6,-7.5,-11.7,-1.1,4.7,NA,NA,NA,NA
"25","Monmouth","2400","Keansburg Boro",-6.4,-10.6,-6.3,1,-5,-33.3,0,7.7,-8.2,2.1,-34.3,-16.1,-16.4,-6.7,2.9,-13.3,23.7,-19,-1,-8.1,1.1,16.7,-11.9,-21.3
"25","Monmouth","2430","Keyport Boro",-8.5,-12.5,0.7,-2.8,-23.5,NA,-100,-8.3,-21.5,-0.2,-30.2,-24.2,-5.1,-10.8,13.3,-27.6,23.7,-28,11.4,-1.5,-6.5,0.6,-16.6,-8.7
"25","Monmouth","2720","Little Silver Boro",-6.1,-6.6,-50,13.3,-15.4,NA,NA,0,-0.3,0,-10,-16,14.7,-27.8,3.6,-15.7,-1.1,-7.9,14.4,-12.3,NA,NA,NA,NA
"25","Monmouth","2770","Long Branch City",-6.6,-10.4,-13.8,-3.5,-10.3,-12.5,0,0.3,0.900000000000006,-2,-24.1,-8.9,-12,1.8,-3.5,1.7,-4.7,5,-22,0,-5.5,-0.3,-10.7,0.2
"25","Monmouth","2920","Manalapan-Englishtown Reg",-5.4,-7.1,9.2,-1,-1.2,0,0,2.3,-0.3,0.2,-27.3,-23.3,3.1,-17.5,2.3,8.7,-13.3,3.4,-1.6,-7.4,NA,NA,NA,NA
"25","Monmouth","2930","Manasquan Boro",3.7,3.3,-33.3,9.7,-28.6,0,100,250,-0.100000000000001,-0.3,19,13.6,17.5,16.7,0,-3.8,-3.3,-8.6,15.6,-18.2,11.5,-9.6,1,24.1
"25","Monmouth","3030","Marlboro Twp",-4.6,-5.8,-5.7,-0.3,-2.9,0,0,-0.9,-0.2,-0.1,NA,-18.2,-2.2,19.1,-29.7,2.9,4.4,-6.6,-5.4,-4.2,NA,NA,NA,NA
"25","Monmouth","3040","Matawan-Aberdeen Regional",-6.1,-7,-11,-1.7,-5.8,-25,20,0.3,-1.1,-0.399999999999999,-88.5,-15.6,-8.6,-10.9,3.5,1.6,-26.5,13.1,4,-15.9,10.2,2.3,-8.4,6.2
"25","Monmouth","3160","Middletown Twp",-4.1,-5.1,-2.3,1.5,-2.7,20,-12.5,3.5,-0.6,0.2,-16.4,-9.1,-14.8,2.2,-2,-11.6,2.1,-6,-1.9,-1.6,-0.4,-14.9,13.3,-4.6
"25","Monmouth","3200","Millstone Twp",-5,-9.3,13,41.7,6.9,0,NA,0,1.4,-0.3,7.3,-1.3,-23.4,-25,31.9,0,16.5,-5.9,0,-4.8,NA,NA,NA,NA
"25","Monmouth","3250","Monmouth Beach Boro",10.8,9,NA,42.9,0,NA,NA,200,0,0,18.8,5.6,-15.4,30.4,26.3,16.7,45,-3.8,-13.3,16.7,NA,NA,NA,NA
"25","Monmouth","3255","Monmouth-Ocean Ed Ser Com",-17.6,133.3,-45.5,-66.7,NA,NA,NA,NA,-24.3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.7,200,0
"25","Monmouth","3260","Monmouth Co Vocational",-1.4,-4.5,-7.9,-1.6,6.2,-20,-9.1,19.6,-1.7,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,2.2,-7.7,1.7
"25","Monmouth","3270","Monmouth Regional",1.9,1.7,5.4,1.1,-1.3,0,0,1.4,-0.899999999999999,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,-1.1,-18.1,27.4
"25","Monmouth","3500","Neptune City",-13.4,-27,-14.8,-2.4,-66.7,NA,NA,18.2,-8.3,4.6,-20,-15.4,-8,0,-29.6,-7.1,13.6,-4.5,-13,-29.2,NA,NA,NA,NA
"25","Monmouth","3510","Neptune Twp",-4.5,-9,-5,-0.2,-4.7,0,20,-7.1,3.8,0.199999999999999,-26.4,-4.3,-12.9,-1.3,8.9,1.9,-4.2,-1.4,-4.3,1.7,-19.3,10.9,-11,12.4
"25","Monmouth","3810","Ocean Twp",-0.6,1.2,-6.3,-1.4,-8.7,0,-33.3,22.1,-2.8,-0.4,74.1,-7.8,10.2,-7.5,-9.4,7.2,-20.2,-1.6,-2.8,-5.1,-1.2,14.1,-10.3,3.1
"25","Monmouth","3830","Oceanport Boro",-10.2,-12.2,-25,0,0,NA,NA,38.5,-0.7,-0.7,-75,-35,-16.4,-13.1,-4.8,-16.2,25.9,-8.6,-23,33.3,NA,NA,NA,NA
"25","Monmouth","4360","Red Bank Boro",-2.8,-3.3,-11.6,-1.9,0,NA,0,-10.5,0,-0.299999999999999,-10.8,-15.9,17.8,-9.9,4.7,-1.8,-15.1,-15.9,22.5,4.4,NA,NA,NA,NA
"25","Monmouth","4365","Red Bank Regional",1.7,-3.4,4,9.7,4.8,NA,0,-7.1,0.699999999999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1,3.7,13.2,-8.3
"25","Monmouth","4520","Roosevelt Boro",-7.7,-12.9,-25,33.3,NA,NA,NA,0,0,0,-64.3,-12.5,-14.3,100,12.5,-20,0,NA,NA,NA,NA,NA,NA,NA
"25","Monmouth","4570","Rumson Boro",-7.1,-7.6,0,-10,-30,NA,NA,42.9,0,0.2,-32.6,-41.6,13.8,-22.2,12.5,-17.4,-0.8,-1.7,-22.4,32.1,NA,NA,NA,NA
"25","Monmouth","4580","Rumson-Fair Haven Reg",-1.9,-2.8,0,10.8,6.7,NA,NA,6.8,-0.2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,-17.7,10.1,4.1
"25","Monmouth","4690","Sea Girt Boro",-2.6,-2.7,NA,0,0,NA,NA,-33.3,0,0,-56.2,-15.4,41.7,-21.4,87.5,-38.9,0,18.8,-26.1,50,NA,NA,NA,NA
"25","Monmouth","4760","Shore Regional",-4,-3.1,-22.2,-7.8,-42.9,NA,NA,36.4,-1.2,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,-14.7,3.7,-2.7
"25","Monmouth","4770","Shrewsbury Boro",-10,-11,-42.9,-9.1,0,NA,-100,41.7,0.2,0,-45.5,-30.6,20.4,-12,27.8,-39.6,-16.7,36.6,-39.7,-5.1,NA,NA,NA,NA
"25","Monmouth","4980","Spring Lake Boro",15,18.1,0,-40,-50,NA,NA,NA,0.6,1.2,36.4,0,36.4,-22.2,90.9,-22.2,4.8,37.5,28.6,6.2,NA,NA,NA,NA
"25","Monmouth","4990","Spring Lake Heights Boro",-0.6,-1.6,0,18.8,0,NA,0,0,1.5,0.9,0,-17.5,15.2,44.4,-6.7,-12.1,-12.8,8.1,-17.4,10.3,NA,NA,NA,NA
"25","Monmouth","5185","Tinton Falls",-6,-3.8,-10.3,-9,-8.9,NA,0,-11.8,-2.4,1,140,-11,5.5,-14.2,-2.1,-5,-2.8,-2.8,-20.4,0.7,NA,NA,NA,NA
"25","Monmouth","5230","Union Beach",-4.5,-8.2,-13.6,24.6,6.2,NA,NA,-9.1,-3.2,-0.8,-11.8,3.8,1.9,-18.5,-1.5,32.7,-34.7,-4.2,17.2,-12.1,NA,NA,NA,NA
"25","Monmouth","5310","Upper Freehold Regional",-2.7,-3.5,-3.9,7.3,-7.1,0,0,30.8,-0.5,-0.7,-10,4.1,-2.2,-4.3,-3.2,-6.5,9.8,-9.5,-15.6,4.5,-8.7,-1.2,-10.3,13.6
"25","Monmouth","5420","Wall Twp",-2.4,-2.6,-4.9,-4.2,-7.1,-50,0,17.8,-0.799999999999999,-1.5,2.9,-22.4,3.4,-1.7,-4,2.5,-3.4,-2.6,4.5,-2,-9.2,-8.2,1.3,18.4
"25","Monmouth","5640","West Long Branch Boro",-3.8,-7.2,-15.4,23.3,-10,NA,-50,-33.3,1,-2.1,-23.5,1.6,-6.2,-9.1,67.5,-33.3,20,-20.3,-9.9,-1.4,NA,NA,NA,NA
"27","Morris","0450","Boonton Town",-2.2,-5.6,2.7,8.7,-6.7,20,0,0,0.0999999999999979,-0.4,3.4,-24.7,25,-13.5,-17.4,13.9,4.1,-16.3,-1.1,30.9,6.9,-28.4,14.3,0
"27","Morris","0460","Boonton Twp",-4,-5.5,-50,42.9,4.2,NA,NA,0,-1.2,0,-26.3,53.6,-23.7,-2.5,5.1,-35.6,93.5,-20.5,-26.9,-6,NA,NA,NA,NA
"27","Morris","0630","Butler Boro",-2.4,-5.9,23.3,5.8,-5,NA,25,-8.3,-3,0.600000000000001,NA,1.4,6.2,7.6,0,18.3,-14.5,16.2,-10.6,27.5,-4,-1.8,-16,-6.8
"27","Morris","0785","Sch Dist Of The Chathams",-3.5,-5,-15.8,3.7,-1,0,NA,7,0.3,-0.2,60.7,12,-11.7,-10.1,-1.8,-3.8,-18.1,3.8,-12,3.8,-13.6,2.8,-10.2,14.6
"27","Morris","0820","Chester Twp",-3.3,-4.1,0,9,-14.3,NA,50,-18.8,-0.7,-0.1,0,-18.5,-10,12.2,-12.4,9.6,-5.9,-14.3,-3.5,13.4,NA,NA,NA,NA
"27","Morris","1090","Denville Twp",-3.1,-5.2,-19,7.4,0,0,0,9,-0.4,0,-26.8,-6.1,5.9,-0.6,11.3,6.5,-13.5,-1.6,6.8,-22.5,NA,NA,NA,NA
"27","Morris","1110","Dover Town",-2.2,-4.1,-5,-1.8,-12.1,NA,NA,-7.1,-2.2,0.200000000000001,17.9,-10,2.9,-9.1,-2.8,-17.4,3.2,-8.8,-13.9,26,-21.6,13.1,-8,23.2
"27","Morris","1190","East Hanover Twp",-2.8,-2.1,0,7.8,-15,NA,NA,0,-0.4,0,-28.6,-32.8,27.1,0,14.8,-8.2,3.2,1.1,9.1,-18.5,NA,NA,NA,NA
"27","Morris","1530","Florham Park Boro",-3.1,-6.4,13.8,11.1,1.9,NA,NA,-10.2,-0.3,0,-30.3,-8.6,-19.3,-4,38,-3.1,-2,-3.7,10,-16.9,NA,NA,NA,NA
"27","Morris","1990","Hanover Park Regional",-2,-3.1,2.1,-5.6,6.6,NA,-100,6.7,0.0999999999999999,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,-12.6,0.1,1.5
"27","Morris","2000","Hanover Twp",-4.7,-4.5,-17.2,-2,-10.1,0,NA,4.6,0.7,0,NA,-9.3,-5.3,13.7,-27.2,0.6,1.3,-3.8,7.3,-10.4,NA,NA,NA,NA
"27","Morris","2010","Harding Township",-1.1,-3,-42.9,12.5,-25,NA,NA,112.5,0.4,0,0,-31.2,88.9,-31.2,24.1,-9.4,40.9,-32.4,10.7,-13.3,NA,NA,NA,NA
"27","Morris","2380","Jefferson Twp",-6.9,-7.6,13.2,-7,-3.1,-28.6,0,3,-1,-0.3,-54.1,-7.3,-14.8,-2.5,-15.1,-6.4,-7.7,-9.3,-6,-2.7,-3,0.5,-9.4,9
"27","Morris","2460","Kinnelon Boro",-3.3,-6.6,11.1,18.4,-5.5,-14.3,-20,77.4,0.4,-0.2,31.6,8,-5.8,-0.9,-12.5,6.1,-16.1,2.2,6,-0.7,-9.1,-7.3,-1.7,-9.1
"27","Morris","2650","Lincoln Park Boro",-4.3,-4.5,-13.3,-6.9,9.8,NA,-33.3,33.3,-3.3,0.6,-73.1,-6.6,-10.4,25,-8.4,-12.9,8.1,-16.8,-9.7,14.4,NA,NA,NA,NA
"27","Morris","2870","Madison Boro",-2.9,-2.5,-9.4,-3.9,-2.4,-100,0,-3,-0.7,0,-16.7,19.8,-17.9,-12.6,-5.8,-2.6,-9.9,5.7,-5,-11.5,2.3,4.8,-8.9,7.4
"27","Morris","3090","Mendham Boro",-1.2,-1.2,0,-8.3,0,NA,NA,11.8,0.0999999999999999,0.2,-33.3,15,-2.2,-2.3,-23.2,9.6,-27.1,30.2,-19.7,36,NA,NA,NA,NA
"27","Morris","3100","Mendham Twp",2.6,0.8,11.1,29.6,4.1,NA,NA,0,0,0,-36.7,16.4,3.8,29.9,8.8,12.7,-25,14.9,-8.2,6.1,NA,NA,NA,NA
"27","Morris","3240","Mine Hill Twp",1.2,-8.2,33.3,9.6,-19.2,100,NA,-23.8,0.599999999999998,-3.7,93.3,11.1,-35.3,-7.1,23.4,27.8,-12.2,-13.3,NA,NA,NA,NA,NA,NA
"27","Morris","3340","Montville Twp",-3.6,-5.5,-7.5,2.4,0.2,25,-19.2,-3.5,0.4,-0.5,-25,-17.6,17,-5.7,11.1,4.6,-14.2,-14.3,5.3,-3.2,-0.7,6.5,-9.8,-10.8
"27","Morris","3364","Educ Serv Comm Morris Co",117.6,166.7,0,80,0,100,NA,NA,-3.2,0,NA,NA,NA,NA,NA,NA,-100,NA,NA,NA,0,NA,NA,33.3
"27","Morris","3365","Morris County Vocational",5.5,1.4,15.8,4.6,13.1,0,0,5.6,-1.5,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3,12.4,3.3
"27","Morris","3370","Morris Hills Regional",-1.6,-5.8,6.1,5.6,-5,0,-25,43.9,0.800000000000001,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1,-9.1,-3.4
"27","Morris","3380","Morris Plains Boro",-2.9,-6.5,3.4,19,-7,NA,NA,300,-0.899999999999999,1.6,-8.7,-42,91.1,-35,-7.5,3,25.9,-21.7,22.4,-16.2,NA,NA,NA,NA
"27","Morris","3385","Morris School District",-2.4,-0.8,-5.3,-4.6,0,-66.7,-20,29.5,-1.6,-0.6,24.1,-3.9,-10.9,14.6,-23,14.9,-12.6,-7.6,-4.1,4.2,-12.5,-2,7.7,-1.8
"27","Morris","3410","Mount Arlington Boro",-7.7,-10.8,7.7,-5.6,-6.2,NA,NA,-8.3,-0.600000000000001,1.4,-60,-12.5,0,28.6,-21.9,-24.4,21.9,-39.2,16.3,0,NA,NA,NA,NA
"27","Morris","3450","Mount Olive Twp",-0.9,-0.7,7.8,-1.7,0.2,100,-37.5,-23.6,-4.5,-2.3,56.2,-12.6,10.5,-12.4,2.4,2.4,-5.2,1.7,0.3,1.1,-8.9,5.2,-11.2,19.7
"27","Morris","3460","Mountain Lakes Boro",-3.4,-3.8,5.7,-6.2,-3.4,-16.7,NA,16.7,-0.4,0,-12.5,-17.5,-2.9,-11.2,0,5.1,-13.8,23.8,-13.1,1.1,-2.6,-8.4,-1.8,5.8
"27","Morris","3520","Netcong Boro",-1.7,-12.7,43.8,4.6,25,NA,0,0,-3.3,-2,53.3,33.3,-30.8,-10,9.1,0,-31.6,55,-23.3,0,NA,NA,NA,NA
"27","Morris","3950","Parsippany-Troy Hills Twp",-0.8,-3.8,-2.7,1.3,1.4,-28.6,11.1,-6.1,0.299999999999999,0,-19.7,-5.8,3.7,0.4,5.7,-6.1,-3.5,4.5,2.4,-6.7,1.6,-2.6,3.8,-4.4
"27","Morris","4000","Long Hill Twp",-10.8,-12.7,-37.5,-9.1,0,-100,0,26.3,2,0.3,-38.9,-28.6,-12.8,-13.7,-8.3,-9.9,-2.1,14.3,-2.4,-17.6,NA,NA,NA,NA
"27","Morris","4080","Pequannock Twp",0.3,0.1,-6.2,0,-8.3,100,0,62.5,-1.2,0,0,11.7,-2.3,-20.3,8.6,0,-12.8,3.8,0,8.5,-1.8,2.4,-1.2,8.2
"27","Morris","4330","Randolph Twp",-4.9,-6.3,3.3,-0.4,-5.7,-16.7,-15.4,5.4,-0.9,0.3,-59.7,-16.9,3.5,-12.5,9.5,-9,-2.6,-12.3,9.6,-3.5,-8.9,-8.4,-2.8,-2.7
"27","Morris","4440","Riverdale Boro",-8.4,-13.1,-18.8,-8.8,47.4,0,NA,-7.1,1.1,-0.899999999999999,-50,-48,-18.8,26.7,7.4,-31.7,17.1,-11.1,-5.3,5.4,NA,NA,NA,NA
"27","Morris","4480","Rockaway Boro",-7.2,-12.3,4.8,-0.6,-11.8,NA,NA,44.4,-0.0999999999999979,0.800000000000001,-44.4,-21.4,-1.7,23.4,-27.9,13.5,2,-3.8,-25.4,0,NA,NA,NA,NA
"27","Morris","4490","Rockaway Twp",-3.3,-6.8,12.9,4.8,-4.1,50,0,-2.2,0.699999999999999,-0.6,10,-26.6,26.2,-17.4,-3,-16,7,5.2,-1.2,-4.5,NA,NA,NA,NA
"27","Morris","4560","Roxbury Twp",-2,-3.9,6,1.8,-2.9,0,0,5.9,-1.8,-0.2,NA,-1.5,-7.2,-1.3,7.5,-14.2,11.9,-4.7,4.2,-13.1,7,-3.4,-19.1,14
"27","Morris","5520","Washington Twp",-4.6,-5.3,9.4,-1.5,-11.9,-50,0,27.3,0,0.1,-100,-23.6,29.9,-31.3,37.9,-27.1,-6,14.2,-13.5,2.5,NA,NA,NA,NA
"27","Morris","5660","West Morris Regional",-5.8,-7,5.8,3,6.7,0,0,-17.4,-0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.8,-6.1,-3.6,-6.6
"27","Morris","5770","Wharton Boro",-8,-12.3,-21.1,-5.6,-12.1,NA,0,0,4.2,2.2,-100,-4.7,-8.6,-17.4,-17.1,21.2,-7.8,-30,-3,-3.9,NA,NA,NA,NA
"29","Ocean","0185","Barnegat Twp",0.6,-1.9,7.6,11.1,-5.7,50,33.3,-8.2,1,1.1,-12.7,-2.4,12.9,-4.3,0.4,4.8,-7.1,10.8,4.5,12.9,-10,12.2,-2.5,10.4
"29","Ocean","0210","Bay Head Boro",4.1,8.4,-33.3,-28.6,NA,NA,NA,-20,0,0,NA,16.7,16.7,16.7,7.1,14.3,16.7,0,-12.5,-22.2,NA,NA,NA,NA
"29","Ocean","0230","Beach Haven Boro",48.3,78.9,-100,-11.8,NA,NA,NA,200,0,0,66.7,-33.3,25,11.1,133.3,33.3,-33.3,750,NA,NA,NA,NA,NA,NA
"29","Ocean","0320","Berkeley Twp",-4.4,-5.5,-2.4,1.1,-2.4,0,0,-12.1,-0.900000000000002,0.100000000000001,-10.2,-8.4,0,5.6,-10.3,6.1,-3,-15.9,NA,NA,NA,NA,NA,NA
"29","Ocean","0530","Brick Twp",-2.3,-4.1,-5.4,4.7,-7.5,-23.8,-5.9,17.9,-1.2,0,47.3,-11.2,0.7,-11.4,0.2,-6.5,0.9,-14.8,7.2,-10.5,-9.6,1.5,2.8,-2.4
"29","Ocean","0770","Central Regional",3.3,2.2,6.2,6,-10,0,0,12.3,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,-4,11.4,-0.1,-2.7,6.7,5.8
"29","Ocean","1150","Eagleswood Twp",7.1,8.5,NA,14.3,NA,NA,NA,-33.3,1.2,-1,-64.3,22.2,-35.3,35.7,-23.8,0,84.6,NA,NA,NA,NA,NA,NA,NA
"29","Ocean","2350","Island Heights Boro",14.3,6.7,-50,133.3,NA,NA,NA,300,-1,-0.9,NA,26.3,50,7.7,6.2,23.1,-27.8,-14.3,NA,NA,NA,NA,NA,NA
"29","Ocean","2360","Jackson Twp",-4.4,-8.9,-1.1,10.8,0.2,12.5,-18.2,9.1,0,-0.2,-60.8,-12.1,-8.7,-2.9,-8.6,-1.9,-3.7,-12.3,0.6,-5.6,0.8,-6,6.5,-3
"29","Ocean","2480","Lacey Twp",-2.4,-3.2,3.7,-1.7,12.5,-50,-20,27.3,-1.2,0,11.1,-20.9,-0.8,0.8,-5.5,-1.2,-12.6,-3.9,-5.7,-1.3,5.8,-4.3,7.2,14.6
"29","Ocean","2500","Lakehurst Boro",-2.3,-2,-5.2,7.3,-33.3,-100,-66.7,0,-0.5,-1.8,-22.8,-17.1,-5.1,11.4,42.3,8,4,-21.2,6.1,30.8,NA,NA,NA,NA
"29","Ocean","2520","Lakewood Twp",-5.3,17.5,-14.3,-5.9,-9.1,0,75,-9.1,-2,1,-24.7,-23.9,-5,-10,-18.9,-15.2,-30.6,-1.9,-24.8,-1,-10.6,-1.2,-6.4,10.2
"29","Ocean","2550","Lavallette Boro",4,3.7,20,0,200,NA,NA,-100,-0.999999999999999,-0.7,NA,0,35.7,-14.3,20,-14.3,5.6,11.8,-31.8,53.8,NA,NA,NA,NA
"29","Ocean","2690","Little Egg Harbor Twp",-0.2,-1.2,16.9,-0.7,50,NA,0,0,-2.5,2.1,-25.2,25.7,8.6,-1.7,9.3,11.9,-1.1,11.9,NA,NA,NA,NA,NA,NA
"29","Ocean","2760","Long Beach Island",-4,0.6,-50,-27.8,20,NA,NA,0,-1,-1.7,4.2,-10.3,7.7,3.6,-8,-10.3,-6.7,-9.4,NA,NA,NA,NA,NA,NA
"29","Ocean","2940","Manchester Twp",-1.9,-4.3,-10.3,8.8,-2.1,-30.8,0,7.3,-4.4,0.100000000000001,-8.3,-15.7,11.1,-2.7,8.8,-16.2,12.8,-16.2,0.9,-7.7,5,-9,-3.4,3.7
"29","Ocean","3790","Ocean County Vocational",0,-1.3,-18.6,12.9,-10.8,300,-50,-8.6,1.5,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,-7.4,-2.7,2.6
"29","Ocean","3800","Ocean Gate Boro",1.5,-3.2,80,0,NA,NA,NA,20,0.100000000000001,-2.4,-33.3,20,-5.9,80,-34.8,17.6,33.3,-6.7,NA,NA,NA,NA,NA,NA
"29","Ocean","3820","Ocean Twp",-3.6,-4.9,33.3,0,25,NA,NA,-4.5,0,-2.2,10.6,-13,-5,-20.8,27.3,-14.3,-6.3,-5.7,NA,NA,NA,NA,NA,NA
"29","Ocean","4105","Pinelands Regional",0.7,-0.3,17.6,4.2,-23.5,NA,NA,14.5,3.3,-0.199999999999999,NA,NA,NA,NA,NA,NA,NA,NA,-7,3.6,6.9,-2.4,8.5,-6
"29","Ocean","4190","Plumsted Twp",-7.9,-9.7,-5.8,7.7,11.1,-75,NA,0,-1.7,-0.5,-50,-19.2,-3.9,-13.1,6.4,-14.8,-1.2,-21.6,2,9.1,-2.6,-9.2,1.9,-23
"29","Ocean","4210","Point Pleasant Boro",-4.7,-4.6,22.2,-4.4,0,-50,-35.7,-14.7,-0.699999999999999,-0.7,-36.4,-8.4,-26,0.5,-17.2,6.2,-4.7,-9.9,-3.9,6.4,-12.8,22.8,-1,-2.8
"29","Ocean","4220","Point Pleasant Beach Boro",0.8,0.8,16.7,5.2,-21.4,-100,100,-16.7,0.9,0.5,0,2.9,6.1,48,-9.7,-18.6,32.4,-14.6,0,-2.1,6.9,-9.2,6.3,-5.6
"29","Ocean","4710","Seaside Heights Boro",4.7,-4.3,-17.6,8,0,NA,0,63.6,-0.200000000000003,1.7,-44.4,25,3.8,21.7,19.2,21.7,9.1,12.5,NA,NA,NA,NA,NA,NA
"29","Ocean","4950","Southern Regional",-0.3,-0.3,-8,1.3,-8.1,0,0,14.9,-1.2,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,-16.3,10.7,-7.5,-4.1,2.9,14.6
"29","Ocean","5020","Stafford Twp",-1,-2.9,42.1,7.7,-3.8,100,100,9.4,-0.899999999999999,-0.2,-30.4,-9.5,5.1,18.5,-4.8,9.9,-16.6,12.4,NA,NA,NA,NA,NA,NA
